seed,scenario,final_pop,yr1_aggression_propensity,yr500_aggression_propensity,disp_aggression_propensity,yr1_cooperation_propensity,yr500_cooperation_propensity,disp_cooperation_propensity,yr1_attractiveness_base,yr500_attractiveness_base,disp_attractiveness_base,yr1_status_drive,yr500_status_drive,disp_status_drive,yr1_risk_tolerance,yr500_risk_tolerance,disp_risk_tolerance,yr1_jealousy_sensitivity,yr500_jealousy_sensitivity,disp_jealousy_sensitivity,yr1_fertility_base,yr500_fertility_base,disp_fertility_base,yr1_intelligence_proxy,yr500_intelligence_proxy,disp_intelligence_proxy,yr1_longevity_genes,yr500_longevity_genes,disp_longevity_genes,yr1_disease_resistance,yr500_disease_resistance,disp_disease_resistance,yr1_physical_robustness,yr500_physical_robustness,disp_physical_robustness,yr1_pain_tolerance,yr500_pain_tolerance,disp_pain_tolerance,yr1_mental_health_baseline,yr500_mental_health_baseline,disp_mental_health_baseline,yr1_emotional_intelligence,yr500_emotional_intelligence,disp_emotional_intelligence,yr1_impulse_control,yr500_impulse_control,disp_impulse_control,yr1_novelty_seeking,yr500_novelty_seeking,disp_novelty_seeking,yr1_empathy_capacity,yr500_empathy_capacity,disp_empathy_capacity,yr1_conformity_bias,yr500_conformity_bias,disp_conformity_bias,yr1_dominance_drive,yr500_dominance_drive,disp_dominance_drive,yr1_maternal_investment,yr500_maternal_investment,disp_maternal_investment,yr1_sexual_maturation_rate,yr500_sexual_maturation_rate,disp_sexual_maturation_rate,yr1_cardiovascular_risk,yr500_cardiovascular_risk,disp_cardiovascular_risk,yr1_mental_illness_risk,yr500_mental_illness_risk,disp_mental_illness_risk,yr1_autoimmune_risk,yr500_autoimmune_risk,disp_autoimmune_risk,yr1_metabolic_risk,yr500_metabolic_risk,disp_metabolic_risk,yr1_degenerative_risk,yr500_degenerative_risk,disp_degenerative_risk,yr1_physical_strength,yr500_physical_strength,disp_physical_strength,yr1_endurance,yr500_endurance,disp_endurance,yr1_group_loyalty,yr500_group_loyalty,disp_group_loyalty,yr1_outgroup_tolerance,yr500_outgroup_tolerance,disp_outgroup_tolerance,yr1_future_orientation,yr500_future_orientation,disp_future_orientation,yr1_conscientiousness,yr500_conscientiousness,disp_conscientiousness,yr1_psychopathy_tendency,yr500_psychopathy_tendency,disp_psychopathy_tendency,yr1_anxiety_baseline,yr500_anxiety_baseline,disp_anxiety_baseline,yr1_paternal_investment_preference,yr500_paternal_investment_preference,disp_paternal_investment_preference
106,NO_INSTITUTIONS,889,0.4950491639616096,0.4689450934525721,-0.026104070509037458,0.5130925636633095,0.5739636930111296,0.06087112934782013,0.49225709550390007,0.5143708762791762,0.02211378077527615,0.4999347333278292,0.4687222145311189,-0.031212518796710276,0.4982285961085254,0.45797325402159456,-0.04025534208693082,0.5017234563219776,0.49203968970324147,-0.0096837666187361,0.4860138536525067,0.49675840125118975,0.01074454759868304,0.49999242709850616,0.6549042053046995,0.15491177820619334,0.4975753385139892,0.5327419003181356,0.0351665618041464,0.4897868887736285,0.5396629702975446,0.049876081523916094,0.4969400324034895,0.5173975921940439,0.020457559790554414,0.49331366389251446,0.48980642153023707,-0.0035072423622773963,0.5014032607988471,0.5637186102605596,0.062315349461712466,0.49292619769389984,0.5093430582595585,0.016416860565658664,0.5009708995374869,0.6472809876052283,0.14631008806774148,0.4887276857852165,0.5418079743034037,0.053080288518187135,0.5180257910485833,0.549922736986252,0.031896945937668786,0.5089517395170171,0.5023955281755907,-0.006556211341426366,0.498450664409041,0.5011606299878711,0.0027099655788301313,0.5026155252212902,0.5183003383115905,0.015684813090300342,0.49840173628180107,0.4844844000658272,-0.013917336215973852,0.2074113848079666,0.23689706630653826,0.02948568149857167,0.21167841813150157,0.22863499106841834,0.01695657293691677,0.19934438001587834,0.211821171405007,0.01247679138912866,0.21812947791967682,0.23956350189042724,0.02143402397075042,0.20652802870548492,0.20425443055446293,-0.0022735981510219883,0.49872954695331073,0.5238888098446859,0.025159262891375156,0.4937829564756141,0.48596396663838587,-0.00781898983722823,0.5091558211140286,0.5082822720242589,-0.0008735490897696652,0.5024375213653485,0.48841185402746917,-0.0140256673378793,0.5069661326198444,0.535017312340382,0.02805117972053761,0.5077869092426562,0.49394319388472097,-0.013843715357935271,0.18900619307075317,0.1751344099594249,-0.013871783111328279,0.5001534934128544,0.44383122006801157,-0.056322273344842855,0.5025700018346821,0.4876934150389042,-0.014876586795777968
106,STRONG_STATE,662,0.4962024825286085,0.4688974441592616,-0.02730503836934689,0.5126588029764849,0.5438921072677861,0.031233304291301223,0.4914256555110107,0.48053578530500274,-0.010889870206007957,0.5000939824625947,0.5277948562248855,0.0277008737622908,0.4969468871224638,0.4577370396840735,-0.039209847438390344,0.5047686967860889,0.4804517153286073,-0.024316981457481623,0.4890870162549668,0.49679335050609286,0.007706334251126046,0.4993075380235961,0.5641774828742389,0.06486994485064274,0.49599257579703515,0.47111265804804076,-0.024879917748994396,0.49199578755237533,0.5257909628504523,0.03379517529807702,0.49951796701838463,0.5221455753111477,0.022627608292763057,0.4983119958535795,0.5199332151727458,0.02162121931916633,0.5018645338956093,0.5475787406707038,0.045714206775094524,0.4946959016953017,0.4936546122430469,-0.00104128945225479,0.4994914225259361,0.6464229730675619,0.14693155054162582,0.4874252023571566,0.5157376620551527,0.028312459697996117,0.5189831322768292,0.5354739623056299,0.016490830028800696,0.5098787502691157,0.5297260112026052,0.01984726093348954,0.49697710738632733,0.5034025494349553,0.006425442048627994,0.5029792035386461,0.4585923375661766,-0.04438686597246949,0.49943956524375677,0.4930400652922201,-0.006399499951536658,0.2045038498842105,0.22151514746809542,0.01701129758388492,0.212937406304162,0.2008519324012284,-0.012085473902933602,0.198443735123808,0.18995107970208713,-0.008492655421720868,0.21913487405907803,0.23819080440266385,0.019055930343585825,0.2080978407998455,0.2401848932426404,0.03208705244279489,0.5010064634425492,0.4747959796354012,-0.026210483807147966,0.49594327094508084,0.5114131471867095,0.015469876241628655,0.5076440254686286,0.5295095516083592,0.021865526139730584,0.4988111119881911,0.49688467579855483,-0.0019264361896362825,0.5082901250628991,0.5424508949927033,0.03416076992980421,0.510355019497936,0.5470914992129459,0.03673647971500982,0.18788739238388694,0.21014256238778758,0.02225517000390065,0.4974723729626906,0.5071022368936365,0.009629863930945948,0.5013004859275249,0.4759199615690666,-0.02538052435845828
107,NO_INSTITUTIONS,86,0.5110973203053544,0.43061101436536403,-0.08048630593999034,0.4945924448877427,0.5086581523353282,0.014065707447585507,0.4921757851042521,0.5082466364585266,0.01607085135427455,0.5044051567503999,0.49919598010205934,-0.00520917664834053,0.5084165486074924,0.412668858292461,-0.09574769031503139,0.4985230544952802,0.48085089663146263,-0.017672157863817595,0.49011590954130946,0.5001067850382227,0.009990875496913243,0.502355462927813,0.6384313165398496,0.13607585361203667,0.4927118683203534,0.49966503443693405,0.006953166116580645,0.5005041201819304,0.5208254385507026,0.020321318368772268,0.501160972906435,0.4631839058702796,-0.03797706703615544,0.5076602231202806,0.5071417753574944,-0.0005184477627862005,0.48461844512817925,0.5391782318969505,0.05455978676877121,0.5002368474920658,0.5312438209314826,0.03100697343941683,0.4896112888259484,0.6323394939999286,0.14272820517398022,0.503514690293783,0.5542177299160751,0.050703039622292057,0.48909547843362394,0.4567311406746335,-0.03236433775899045,0.4942041225320425,0.5210670758417346,0.026862953309692128,0.4995009936607943,0.49362151665700693,-0.005879477003787381,0.5024744574054841,0.48361495692110895,-0.01885950048437518,0.5047287170051509,0.517158064573276,0.012429347568125082,0.20408700202285934,0.19311383507188412,-0.010973166950975222,0.2038732385023454,0.21554218427901348,0.011668945776668077,0.20813574488636505,0.1991542262209645,-0.008981518665400562,0.20801189951129329,0.2535032278524796,0.0454913283411863,0.2141138801358546,0.20084309193916114,-0.013270788196693473,0.5021486938783645,0.5156665705851375,0.013517876706773069,0.5013185612203573,0.4999875559666796,-0.0013310052536777417,0.4989653264303413,0.5097839471535961,0.01081862072325479,0.5047236580981713,0.5135213431760756,0.008797685077904238,0.49737291378692866,0.5162481518868255,0.01887523809989683,0.49188909132911995,0.5102593082240819,0.018370216894961988,0.21564727803306688,0.2427443846473432,0.027097106614276306,0.5065217743333252,0.5148175191583014,0.008295744824976192,0.48921955583711757,0.5122441617894885,0.023024605952370936
107,STRONG_STATE,542,0.5080489051686474,0.49227616147535075,-0.015772743693296676,0.49864723710884407,0.5505054408587466,0.051858203749902576,0.4927063116194489,0.5129224394471169,0.020216127827668018,0.5031280790084548,0.49459603536990876,-0.008532043638546039,0.505459509333901,0.4944276603841455,-0.011031848949755563,0.5038020739008869,0.47787722373299507,-0.025924850167891866,0.4930614591568789,0.5417376879201108,0.04867622876323191,0.5018972603994749,0.5993988298611358,0.09750156946166089,0.49376524573027436,0.5024310168960896,0.00866577116581524,0.4997226178980363,0.5134800432297065,0.013757425331670237,0.497190176885481,0.5164476331280645,0.019257456242583515,0.5050633019868631,0.5313504683784109,0.026287166391547823,0.486128300912202,0.4727514629814097,-0.013376837930792307,0.5003131809567029,0.46218095597382103,-0.038132224982881824,0.4938149303449302,0.5970694412419686,0.10325451089703841,0.5047803085311475,0.503071320672148,-0.0017089878589995333,0.48887690910667264,0.5009284422415113,0.012051533134838699,0.4980484100868686,0.49623606810760656,-0.0018123419792620554,0.4967895383008996,0.5196329230321873,0.02284338473128772,0.5029940386193393,0.4662883840659343,-0.03670565455340502,0.5058297502099885,0.49996757618131527,-0.005862174028673284,0.2032026307062896,0.1877986982767343,-0.015403932429555317,0.20476907755926074,0.2159157253069199,0.011146647747659166,0.2099237500064432,0.2307109118870819,0.0207871618806387,0.2050376000448661,0.2228529328447193,0.0178153327998532,0.2163332748308944,0.20068159434687446,-0.015651680484019936,0.5001961526533972,0.47969040967633475,-0.02050574297706248,0.5048814310564592,0.5557992019885524,0.050917770932093154,0.4999050324368169,0.5063910375446794,0.006486005107862514,0.5032493567431786,0.5037261739130381,0.0004768171698594781,0.4964567609223947,0.5196018412745126,0.023145080352117875,0.4952391254485765,0.5690716234178461,0.0738324979692696,0.2124230274261868,0.21764722847508192,0.005224201048895122,0.5058341287962943,0.49495512013423104,-0.010879008662063261,0.490883875417082,0.5198970496683749,0.029013174251292906
108,NO_INSTITUTIONS,284,0.48749247346377916,0.4516796347550892,-0.035812838708689954,0.4932162183726085,0.5402562658695523,0.04704004749694385,0.4954461082507322,0.48897440074048126,-0.006471707510250946,0.49692790134214376,0.47754854564439425,-0.019379355697749512,0.4992253371241578,0.4895701623491847,-0.009655174774973074,0.4976377394740077,0.5109692505711669,0.013331511097159243,0.5085255876318395,0.5627557884137466,0.0542302007819071,0.5023008379410457,0.6079996730059654,0.10569883506491962,0.4948381004726238,0.46806422067414777,-0.026773879798476008,0.5033286956170886,0.5405785168030038,0.037249821185915244,0.493344600975759,0.5348027016321355,0.041458100656376506,0.4976778371396547,0.5127235143400868,0.015045677200432095,0.5032887813739295,0.5306979601032744,0.027409178729344896,0.5005835534565269,0.49154730961737014,-0.009036243839156799,0.5126265357733727,0.6551856870555257,0.14255915128215302,0.49660153536164936,0.5031712396735004,0.0065697043118510545,0.5063277769689133,0.5092413900226886,0.0029136130537753546,0.4962602517677771,0.49339131005293235,-0.0028689417148447527,0.5009921369979046,0.5353497950344553,0.034357658036550776,0.5086516747041779,0.46513188475279593,-0.043519789951382004,0.5104222733481478,0.5152248164220418,0.004802543073893939,0.20665649623237586,0.2320911410542646,0.02543464482188873,0.20283267230623567,0.19990238436082228,-0.00293028794541339,0.20678159410333136,0.21606183175813679,0.009280237654805429,0.20649629464521074,0.22015847703483643,0.013662182389625688,0.20184918292186604,0.19791471517843812,-0.003934467743427927,0.48417879414488163,0.5022214361989616,0.018042642054080016,0.4953304015369566,0.4822912003791101,-0.013039201157846514,0.49951011935692385,0.44652130764536835,-0.052988811711555506,0.5005110247434944,0.4960297860333377,-0.00448123871015671,0.5073864418445448,0.539963557792829,0.03257711594828416,0.5031370936289006,0.5070206495644541,0.003883555935553562,0.21063583372492747,0.23857320642862875,0.02793737270370128,0.4961749973812313,0.49847942433133674,0.002304426950105465,0.5030693174915887,0.49966332716256107,-0.0034059903290276083
108,STRONG_STATE,949,0.48754729581767886,0.4544750814590659,-0.03307221435861296,0.4945999543001424,0.4934919041897897,-0.0011080501103526985,0.4979197237939183,0.46876215575358837,-0.02915756804032993,0.4969765062963022,0.5152432044484816,0.018266698152179406,0.49943724446444815,0.46544967908730944,-0.033987565377138707,0.4943322392777577,0.4856516491822451,-0.008680590095512586,0.5065796304955688,0.5256117710677757,0.019032140572206924,0.49730618399225635,0.6374008581587968,0.14009467416654042,0.49480270387497316,0.5128286535726143,0.018025949697641153,0.49980174637231917,0.5221342683758643,0.02233252200354513,0.49350178383071824,0.4764841486694516,-0.017017635161266642,0.49859918058132363,0.5081932982436602,0.009594117662336588,0.5005748213903127,0.5530142110212237,0.05243938963091099,0.5008136391105553,0.47751309491076,-0.023300544199795326,0.5115573291975551,0.6480801822860882,0.13652285308853307,0.4926813145583004,0.5133030831998111,0.020621768641510718,0.5069961911573326,0.537389187180192,0.030392996022859387,0.49448676503947286,0.5371810639973261,0.04269429895785326,0.5039209818975723,0.5016760355908598,-0.0022449463067124587,0.5059895387153996,0.5353586906166486,0.029369151901249002,0.5090071433789861,0.5069654478573091,-0.0020416955216769894,0.20500946184340718,0.20972798482801816,0.004718522984610979,0.20167046989222712,0.18107224192530047,-0.020598227966926647,0.20573465374664207,0.22285473000307102,0.017120076256428945,0.2066309092343145,0.2370436243017839,0.030412715067469398,0.20424100595911393,0.1896641802436181,-0.014576825715495817,0.4816774211561738,0.4870630285432054,0.005385607387031588,0.49468928123816375,0.48710282738934746,-0.007586453848816288,0.4991077512161778,0.5259129660642843,0.026805214848106496,0.4989088266730816,0.4633730689722157,-0.03553575770086592,0.5081777150974697,0.46616239860135233,-0.04201531649611734,0.5022065444281307,0.495441524026109,-0.006765020402021704,0.21168222518023344,0.1952286030555643,-0.016453622124669137,0.4954494628643743,0.5398975556692727,0.044448092804898365,0.4997045607333639,0.4974887100488269,-0.002215850684537002
109,NO_INSTITUTIONS,1196,0.5067999341801456,0.4388635021319563,-0.06793643204818928,0.5004323859565218,0.5373789429482959,0.03694655699177407,0.48966999248538506,0.4942656303602366,0.00459563787485151,0.5130651162781302,0.5238035526326813,0.010738436354551073,0.5022546328980867,0.5052854773551888,0.003030844457102111,0.5100832963389325,0.5017211275150462,-0.008362168823886296,0.49686522055904775,0.5486287696171394,0.05176354905809161,0.5126962235281558,0.6393795572386374,0.12668333371048157,0.5038025358106648,0.4860576999037801,-0.017744835906884693,0.4917478711614518,0.5387882569457616,0.0470403857843098,0.5077979278653539,0.48033031091573175,-0.027467616949622187,0.5011313374472304,0.4914643643894014,-0.009666973057828987,0.5087546484147155,0.5278010389034243,0.01904639048870882,0.4990200139834861,0.496756466648712,-0.0022635473347741297,0.5066478540075263,0.6365310614147929,0.12988320740726655,0.5007975235168339,0.5403452217716119,0.039547698254777996,0.4974858797500445,0.47150170563011423,-0.02598417411993026,0.4993916360509456,0.5015615020333147,0.0021698659823691235,0.5021121664834896,0.5209448197933706,0.018832653309881042,0.5015096591435587,0.48433157618723754,-0.017178082956321172,0.4994520783472032,0.48358913618495897,-0.01586294216224421,0.20919335790567167,0.22332469750589898,0.014131339600227305,0.19695299153673398,0.20661512887584943,0.009662137339115445,0.20342975513774858,0.18650377781947852,-0.016925977318270058,0.21156520956518907,0.19412356890724777,-0.017441640657941293,0.20254662243763927,0.20130277866250218,-0.0012438437751370879,0.5129521138038228,0.5283616942407445,0.015409580436921755,0.5020174451513011,0.4901990080091474,-0.011818437142153693,0.4952118956914109,0.4797885901688646,-0.015423305522546282,0.5071053279464512,0.535200428652307,0.028095100705855747,0.5050521276827225,0.5352081026671933,0.030155974984470868,0.5015607098135122,0.5339639443388533,0.03240323452534111,0.21111639145641162,0.22486684073698276,0.013750449280571148,0.5003954264741896,0.549704071052858,0.04930864457866846,0.4885235015427714,0.4842961249516934,-0.004227376591078025
109,STRONG_STATE,1033,0.5048079123536356,0.4197475908501692,-0.08506032150346643,0.5002041448219633,0.5214075994485753,0.021203454626611995,0.49016222642497576,0.48228612530551135,-0.007876101119464407,0.5112080399885119,0.5340298022827746,0.022821762294262693,0.5044422499784879,0.45749454437064785,-0.04694770560784001,0.512192926106513,0.5039460070986567,-0.008246919007856346,0.49794955985684736,0.5277664101019199,0.02981685024507258,0.5113294045730781,0.6095160110843832,0.09818660651130517,0.5035788711151735,0.4751759695757343,-0.028402901539439196,0.48585556851056977,0.5263002106723624,0.040444642161792665,0.5070416058596142,0.5342559856764252,0.027214379816810963,0.5034430585775383,0.4984910654230815,-0.004951993154456824,0.5056905635807128,0.6007884566677933,0.0950978930870805,0.5001642714198611,0.5116321804472385,0.011467909027377376,0.505918150970225,0.6001892438936411,0.09427109292341618,0.5013880350647145,0.49826902213385127,-0.003119012930863252,0.49834045804727534,0.5123963741996873,0.014055916152411974,0.4998730401893273,0.5054586823943307,0.005585642205003349,0.5031267377740971,0.5143301301308159,0.011203392356718744,0.5017611618454234,0.47644139906429106,-0.02531976278113235,0.49755518172368424,0.517822579458554,0.020267397734869796,0.20734095633621458,0.1840596663762032,-0.023281289960011387,0.19569173491731823,0.16996940969345886,-0.025722325223859366,0.20368896197316008,0.2004718946013632,-0.003217067371796889,0.2139755716623974,0.21304805904583052,-0.0009275126165668723,0.20597857064219263,0.21013320101258984,0.004154630370397205,0.510139579608402,0.5244668159190875,0.014327236310685554,0.5042538017081566,0.5389455123249031,0.034691710616746474,0.4946377545232217,0.4916601095845829,-0.0029776449386387793,0.5063772148355096,0.5189862965035286,0.012609081668018995,0.5037198224913327,0.4964882420424806,-0.007231580448852137,0.500251423510861,0.5143314450350321,0.014080021524171094,0.21214199291928648,0.19786163118279726,-0.014280361736489222,0.49843261660115734,0.4942823683218538,-0.004150248279303548,0.49280602485870917,0.46173965953570784,-0.031066365323001333
110,NO_INSTITUTIONS,461,0.5008025489097957,0.5074387269077695,0.00663617799797378,0.5056272787750169,0.5629469042774293,0.05731962550241243,0.5018651409636258,0.48541560809528694,-0.016449532868338834,0.5018609978246976,0.5054808645363557,0.0036198667116580374,0.5003216042666175,0.4598625953483368,-0.04045900891828075,0.5089933165735271,0.49695902028947164,-0.012034296284055446,0.4990623863690243,0.5027250095871162,0.0036626232180919094,0.5013254204996472,0.6395980502141061,0.13827262971445886,0.5059183371618633,0.5066300860621644,0.0007117489003011235,0.5022150306895353,0.5065605795611692,0.004345548871633853,0.4896149711520784,0.4658595959123264,-0.02375537523975202,0.5031701181649486,0.5085699538773973,0.005399835712448731,0.4867820260597837,0.5385545075449265,0.051772481485142796,0.5026957772550086,0.5157511753893919,0.013055398134383278,0.5028673823451542,0.6457341396335405,0.14286675728838638,0.48890004947417043,0.5406407924443611,0.05174074297019071,0.4944446489590323,0.497332915927558,0.0028882669685257323,0.49105628357497405,0.493201517675171,0.0021452341001969577,0.5027570730060842,0.5127575129181948,0.010000439912110637,0.5015748471137192,0.5008030819191576,-0.0007717651945616799,0.4890088962550763,0.47560258515364606,-0.013406311101430257,0.2041196735356113,0.24856351460159626,0.04444384106598495,0.2134593948101273,0.20882619346555206,-0.004633201344575233,0.1979762088480513,0.20141791724091943,0.0034417083928681147,0.20623683481770375,0.19201843999468404,-0.014218394823019703,0.20034388542319922,0.18993431135745165,-0.010409574065747579,0.49570083315417285,0.5242428458129201,0.028542012658747284,0.4994627045614073,0.4935563496314031,-0.005906354930004187,0.49853510775319015,0.5225779713192531,0.024042863566062944,0.4962077365806011,0.4942928752674769,-0.0019148613131241832,0.498191983756428,0.5103423750535581,0.012150391297130081,0.5118800285898514,0.5673354010719718,0.0554553724821204,0.20822080388056638,0.1874106180570788,-0.020810185823487592,0.5135503409854926,0.5089204058319932,-0.004629935153499409,0.5023981600074537,0.5325998585090413,0.030201698501587604
110,STRONG_STATE,471,0.5015396573862875,0.4994472146002389,-0.0020924427860485872,0.504202026676946,0.5184723934928026,0.014270366815856583,0.49909982712039447,0.5110391342556458,0.011939307135251376,0.4996591349430395,0.5006415356203282,0.0009824006772887195,0.5048048671747161,0.4909017978110809,-0.013903069363635168,0.508998171790928,0.5117931688683008,0.0027949970773728516,0.4985601508400169,0.5017027615693146,0.003142610729297668,0.5031326596499791,0.5794456421560292,0.07631298250605012,0.501327821101086,0.5084432212579774,0.007115400156891383,0.5045956466399129,0.5652333450979223,0.06063769845800948,0.4919069309133653,0.49076158205023573,-0.0011453488631295583,0.5001382516926253,0.49754444504646994,-0.0025938066461553277,0.48507084163009695,0.5110131034891877,0.025942261859090765,0.5009467454680416,0.501706707578565,0.0007599621105233156,0.501911242062713,0.6200222279738897,0.11811098591117675,0.4919117333614978,0.5182528233863546,0.026341090024856795,0.4925644133390857,0.48817658105127726,-0.004387832287808424,0.4941683204738894,0.4934018717464502,-0.0007664487274391951,0.5027288192062737,0.5167629630781175,0.014034143871843874,0.5040511764398083,0.4916603724081142,-0.012390804031694125,0.48894573822522197,0.4946528494079952,0.005707111182773228,0.20184757042648102,0.20303810312312484,0.0011905326966438201,0.20936976838123772,0.21860234074755086,0.009232572366313141,0.20293790904677722,0.2047227005026838,0.0017847914559065703,0.20647449871572648,0.21432848471865995,0.007853986002933466,0.201143904680493,0.21371995122331475,0.01257604654282174,0.495139328120393,0.4914517488546288,-0.0036875792657642403,0.49886506687474996,0.5100256923948152,0.011160625520065248,0.4957260719966183,0.5074867488230463,0.011760676826428063,0.4937471645968768,0.5134075957215182,0.019660431124641387,0.4976551656122791,0.5259254022634884,0.028270236651209257,0.510155533405755,0.4813732944855915,-0.028782238920163516,0.21110233018347657,0.1782381033824407,-0.03286422680103587,0.5100086661170394,0.5240182571211033,0.014009591004063848,0.5038932283786769,0.47502238501522814,-0.02887084336344875
