year,population,males,females,births,deaths,infant_deaths,conflicts,bonds_formed,bonds_dissolved,resource_gini,status_gini,reproductive_skew,mating_inequality,unmated_male_pct,unmated_female_pct,elite_repro_advantage,child_survival_rate,pair_bonded_pct,violence_rate,pop_growth_rate,avg_resources,avg_status,avg_health,avg_age,avg_aggression,avg_cooperation,scarcity,civilization_stability,social_cohesion,seed,scenario
16,488,239,249,19,33,2,15,20,3,0.11846956698731792,0.15331542357963746,0.4766531713900135,0.5108444187391556,0.32894736842105265,0.3263157894736842,958.8235294117646,0.9047619047619048,0.23565573770491804,0.030737704918032786,-0.033663366336633666,7.153973724194973,0.8210443196158775,0.5935349387320834,16.33606557377049,0.5010330909535957,0.5046481487057246,0.0,0.7080749997350675,0.4959166365314702,42,HIGH_VIOLENCE_COST
17,446,221,225,8,47,13,23,16,7,0.12077071089771296,0.1375233644771412,0.5585100825410094,0.5862938935228093,0.38461538461538464,0.3695652173913043,958.8235294117646,0.38095238095238093,0.23766816143497757,0.0515695067264574,-0.0860655737704918,5.150837571439413,0.8375215910238564,0.5611527577615146,15.854260089686099,0.5015477229410406,0.5045572136317122,0.8755995962563661,0.5293799171841131,0.4705448585468553,42,HIGH_VIOLENCE_COST
18,417,207,210,11,35,7,19,21,7,0.1084455307088692,0.13424342329226113,0.5972968349016254,0.658545953360768,0.4074074074074074,0.313953488372093,1006.25,0.6111111111111112,0.2565947242206235,0.045563549160671464,-0.06502242152466367,5.3061759428893405,0.8423576808993664,0.5435404451977961,15.764988009592326,0.503288264615338,0.5011711375146527,0.6733038809111476,0.6012325565280904,0.4833221720322399,42,HIGH_VIOLENCE_COST
19,399,194,205,9,23,6,16,17,3,0.09745001488753768,0.1288112563860857,0.6496289019864658,0.7143095582508068,0.4418604651162791,0.3404255319148936,1022.2222222222222,0.6,0.2756892230576441,0.040100250626566414,-0.04316546762589928,5.653948642570155,0.8482077068571041,0.521601785445294,15.862155388471178,0.5000839872033526,0.5035009538184659,0.6334952260200925,0.6185475369153901,0.49776629631435376,42,HIGH_VIOLENCE_COST
20,364,174,190,8,41,10,20,16,4,0.08188396798386366,0.12503611017528393,0.6650917212088352,0.7238636363636364,0.4,0.2967032967032967,1035.2941176470588,0.4444444444444444,0.3076923076923077,0.054945054945054944,-0.08771929824561403,8.75347725985327,0.8524065646704153,0.5078435125325201,15.714285714285714,0.4991640896383886,0.5057403399365304,0.7769836566718717,0.5584705812506021,0.49130712498560125,42,HIGH_VIOLENCE_COST
21,344,163,181,21,39,1,18,16,5,0.11471610764741724,0.1494706394699803,0.675860847771603,0.7507817385866167,0.41025641025641024,0.3111111111111111,1087.5,0.9545454545454546,0.313953488372093,0.05232558139534884,-0.054945054945054944,10.137057573726107,0.8307161791065728,0.522433444458229,15.549418604651162,0.4989460189483205,0.5107786462441225,0.0,0.684297793269671,0.4987882026836955,42,HIGH_VIOLENCE_COST
22,335,157,178,21,29,2,10,14,4,0.12718815760111868,0.16725693447256473,0.6631561804462298,0.7171472595201409,0.4155844155844156,0.32608695652173914,1112.5,0.9130434782608695,0.3194029850746269,0.029850746268656716,-0.02616279069767442,11.218640291464315,0.8138097116496384,0.5418506038250135,15.322388059701492,0.5011154288701478,0.5127940351751474,0.0,0.7297947757055281,0.5295952260103575,42,HIGH_VIOLENCE_COST
23,314,147,167,16,34,0,20,12,1,0.12859511288329095,0.1762213046734704,0.6846601419298424,0.7101765522713748,0.4225352112676056,0.32954545454545453,1086.6666666666667,1.0,0.3184713375796178,0.06369426751592357,-0.0626865671641791,10.356019206698218,0.8022817417834561,0.5555216058376292,14.69108280254777,0.503188297482093,0.514202252999732,0.0,0.6765102767863992,0.4875280349578546,42,HIGH_VIOLENCE_COST
24,310,149,161,23,27,2,7,16,4,0.13901448341431855,0.20097564843361715,0.6519736842105264,0.6694139194139195,0.38571428571428573,0.3048780487804878,1066.6666666666665,0.92,0.3225806451612903,0.02258064516129032,-0.012738853503184714,12.265567651109192,0.7763415314831315,0.5890336614105739,14.116129032258064,0.49869979115127355,0.5177826997121336,0.0,0.7539743788462097,0.5417904992396921,42,HIGH_VIOLENCE_COST
25,300,146,154,18,26,2,15,14,6,0.1285994185448074,0.19682910272130005,0.6451674060592272,0.6583084577114426,0.3880597014925373,0.2804878048780488,1107.142857142857,0.9,0.3333333333333333,0.05,-0.03225806451612903,12.623273673881409,0.7780132313992699,0.595115394673734,14.126666666666667,0.5003719589593096,0.5184290902723854,0.0,0.6920220517749095,0.5115383027756208,42,HIGH_VIOLENCE_COST
