scenario,final_population,final_population_std,total_births,total_births_std,total_deaths,total_deaths_std,total_conflicts,total_conflicts_std,resource_gini,resource_gini_std,reproductive_skew,reproductive_skew_std,violence_rate,violence_rate_std,violence_death_frac,violence_death_frac_std,pair_bonded_pct,pair_bonded_pct_std,unmated_male_pct,unmated_male_pct_std,avg_lifetime_births,avg_lifetime_births_std,child_survival,child_survival_std,bond_dissolution,bond_dissolution_std,avg_lifespan,avg_lifespan_std,pop_growth_rate,pop_growth_rate_std,avg_cooperation,avg_cooperation_std,avg_aggression,avg_aggression_std,avg_intelligence,avg_intelligence_std,law_strength,law_strength_std,civilization_stability,civilization_stability_std,social_cohesion,social_cohesion_std,n_survived,n_seeds
FREE_COMPETITION,725.2,223.8436061182003,17547.9,2245.1343144676225,16658.1,1991.394559096715,4755.0,875.4522259952281,0.37141062349998055,0.009159319584866868,0.46115399076715463,0.020997610418047336,0.008990296942615456,0.0019512393041114136,0.03629614898451253,0.005141627833714247,0.38115494587881904,0.009995962542925042,0.284384125174232,0.028172595708526163,3.9440674191184564,0.36118990774122,0.6650456290693729,0.008132326348709352,0.10708831949605006,0.00329630942763485,18.9735244842066,1.8636951702353393,-0.0015111095932934843,0.009268602452292192,0.5322879514045272,0.025570121740936102,0.4421030031142236,0.02207945162492954,0.6357344722953021,0.024648711512178654,0.944109667118026,0.04283164714502223,0.7640172826884964,0.008802549753846778,0.5850815404411283,0.013600180965252586,10,10
RESOURCE_SCARCITY,67.4,31.15509589136262,3477.4,853.3970002290845,3815.8,836.5728659238237,1724.0,423.23681314365837,0.3511673191966695,0.017521466429605635,0.44076805804411745,0.04249996807948627,0.015825112418529703,0.009810159392348822,0.058108193912624784,0.005192627094338665,0.37721051937128963,0.028173682491271022,0.28391649094330257,0.0741176342886501,3.253332275021335,0.4954772899606432,0.6169048114327718,0.018102775525011144,0.10393185595217536,0.00895790070887238,15.62418718916545,2.993668729136021,0.013208261117879889,0.01377609855168732,0.488680549671025,0.08282386770069923,0.4702498358057835,0.07119143543189745,0.6198917958933238,0.041944235903662384,0.8304311097362564,0.11717675491211772,0.7278141933133943,0.042125743874420175,0.5577145111251992,0.039086631819686135,10,10
RESOURCE_ABUNDANCE,937.6,348.42020607306915,24214.9,3173.318781654311,22769.8,2964.5977062663997,5417.8,526.1902317603398,0.3606637843765344,0.01669396493086119,0.45015767873009105,0.008369415961300855,0.007807389216242798,0.0015313427605582498,0.030887489968652704,0.0029001709492075885,0.3721657233303879,0.012114359164241936,0.26942549758909096,0.019718594182369858,4.05072263979344,0.282251486156839,0.6811203384195034,0.006827169989178761,0.10126876877455086,0.0035408734360882913,18.129628438179733,0.9192943837639675,0.0004955787763772056,0.013045804271707715,0.519532375242436,0.023383024607135976,0.4461143781613798,0.02678704835096879,0.6339450862862339,0.030592485750405584,0.92532979490862,0.06242016033168612,0.7688960492692354,0.011369607221290623,0.5783117167423065,0.013118526996024248,10,10
