year,population,males,females,births,deaths,infant_deaths,conflicts,bonds_formed,bonds_dissolved,resource_gini,status_gini,reproductive_skew,mating_inequality,unmated_male_pct,unmated_female_pct,elite_repro_advantage,child_survival_rate,pair_bonded_pct,violence_rate,pop_growth_rate,avg_resources,avg_status,avg_health,avg_age,avg_aggression,avg_cooperation,scarcity,civilization_stability,social_cohesion,seed,scenario
163,2740,1315,1425,190,109,17,95,118,41,0.13724219542067906,0.19038255695733453,0.5277975883126682,0.5570433073841734,0.332824427480916,0.1936813186813187,744.9275362318841,0.9178743961352657,0.37372262773722625,0.03467153284671533,0.028528528528528527,8.158783830156006,0.791823777026157,0.5913726281328898,14.602189781021897,0.502935005881718,0.5073736759005523,0.0,0.78459978336872,0.540412974009856,42,RESOURCE_ABUNDANCE
164,2844,1369,1475,218,102,17,126,107,38,0.15184986838653192,0.208500364942537,0.4906003599142863,0.5247381278880836,0.3198757763975155,0.1647887323943662,745.1851851851851,0.9276595744680851,0.36251758087201125,0.04430379746835443,0.03795620437956204,8.104319457602152,0.7727094105179851,0.6096579574972086,14.25070323488045,0.5029660654007556,0.5068909439794436,0.0,0.777423065247547,0.5242577840615383,42,RESOURCE_ABUNDANCE
165,2905,1405,1500,184,117,14,112,88,48,0.13971614616653394,0.20904335613333935,0.47315407462636916,0.5172379836335168,0.35152487961476725,0.16402877697841728,734.3511450381678,0.9292929292929293,0.33907056798623064,0.03855421686746988,0.021448663853727144,8.576022538890024,0.7698531657645734,0.625353034240288,14.039242685025817,0.5026340778012224,0.5067436217161988,0.0,0.7688579268403825,0.5231793763973229,42,RESOURCE_ABUNDANCE
166,2966,1443,1523,153,89,30,126,88,37,0.15891568694043956,0.20026074201587285,0.46543718031454273,0.5091249177517576,0.34811165845648606,0.166189111747851,758.4615384615385,0.8360655737704918,0.33007417397167904,0.04248145650708024,0.02099827882960413,5.8249448574140965,0.7763000949742697,0.6313208549487299,14.09204315576534,0.5021988438594941,0.507024190922779,0.0,0.7340204762192706,0.515233816625349,42,RESOURCE_ABUNDANCE
167,2929,1423,1506,87,121,76,137,77,25,0.13948365342811164,0.17799867631529498,0.4878895587045591,0.5403014844079628,0.3629032258064516,0.17304964539007092,777.2727272727273,0.5337423312883436,0.3339023557528167,0.046773642881529534,-0.012474713418745786,4.7908895244357845,0.7961011632483594,0.6117990621018901,14.236599522021168,0.5020572207554845,0.5077741110846499,0.8283962502390534,0.6229890277583461,0.5115084153454339,42,RESOURCE_ABUNDANCE
168,2910,1411,1499,87,101,60,130,95,30,0.12334456016552897,0.1622959322355415,0.5088219300631518,0.5608994521394015,0.356120826709062,0.19027777777777777,784.3283582089553,0.5918367346938775,0.3395189003436426,0.044673539518900345,-0.0064868555821099355,4.353558563398724,0.8115785042453469,0.5916335826617388,14.444329896907217,0.5020609633157213,0.5073214934203194,0.8098136629805119,0.6507209418314497,0.5159182880897772,42,RESOURCE_ABUNDANCE
169,2846,1389,1457,77,132,75,177,100,22,0.11598957697831769,0.14881759964832098,0.517184552688088,0.5699507519308316,0.3150242326332795,0.1623931623931624,812.1212121212121,0.506578947368421,0.3555867884750527,0.06219255094869993,-0.021993127147766325,4.001567269065955,0.8250159567678166,0.5695710584701884,14.643710470836261,0.5019960187979801,0.5074374999845923,0.8115333309917867,0.5915028861468834,0.49968968727423047,42,RESOURCE_ABUNDANCE
170,2778,1368,1410,90,154,58,119,98,37,0.08382841868604629,0.14149876209715773,0.5161254098728834,0.5717990717990717,0.3047138047138047,0.13967310549777118,845.2380952380952,0.6081081081081081,0.3570914326853852,0.04283657307415407,-0.023893183415319746,6.886176899436449,0.8342720767247476,0.5538829924044186,14.76601871850252,0.5023275959554347,0.5078819391548952,0.8258193811165171,0.6506770151660747,0.5245890607591503,42,RESOURCE_ABUNDANCE
171,2819,1383,1436,150,104,13,131,81,22,0.10361720024513388,0.15487273427681303,0.5148155093289524,0.5675546052825153,0.32441471571906355,0.1681159420289855,860.9375,0.9202453987730062,0.3469315360056758,0.04647037956722242,0.014758819294456443,8.280455851716772,0.824192751718598,0.5645692209723079,14.831500532103583,0.5025583949196653,0.5084035173332974,0.0,0.756430889988699,0.5166994700762775,42,RESOURCE_ABUNDANCE
172,2859,1402,1457,155,104,7,116,86,28,0.11427908852865176,0.1675918518477253,0.522110977575746,0.5752332567430751,0.3151618398637138,0.17746478873239438,881.3953488372092,0.9567901234567902,0.34487583071003847,0.04057362714235747,0.014189428875487761,9.039512842471959,0.813221256066629,0.579209256864951,14.724029380902413,0.5019717440038017,0.5084703240425623,0.0,0.7714020759269246,0.5233776364375916,42,RESOURCE_ABUNDANCE
173,2910,1433,1477,153,99,12,103,102,34,0.11735221650581185,0.1728149201913638,0.5133386776978339,0.5650007714782019,0.30397236614853196,0.1722689075630252,904.6511627906976,0.9272727272727272,0.3415807560137457,0.035395189003436425,0.017838405036726127,9.139628741926412,0.8087354724344301,0.5896210071018138,14.764604810996564,0.5023236512013779,0.5088282489217391,0.0,0.7743304734506528,0.5288405779192111,42,RESOURCE_ABUNDANCE
174,2974,1475,1499,160,87,14,114,88,37,0.12144779923012283,0.17808696411378633,0.4984339634827397,0.5518279378807176,0.30526315789473685,0.16358463726884778,919.6850393700787,0.9195402298850575,0.3308675184936113,0.03833221250840619,0.021993127147766325,8.89958873116425,0.8035860835124716,0.5998540806582694,14.762609280430397,0.5021618999823656,0.5092928074936599,0.0,0.7697204337844386,0.5216054888347201,42,RESOURCE_ABUNDANCE
175,2985,1484,1501,131,108,30,145,79,37,0.14029240354037031,0.17532840862772137,0.5055622032907618,0.5750679111234938,0.33447098976109213,0.18037518037518038,929.9212598425196,0.8136645962732919,0.32093802345058625,0.048576214405360134,0.003698722259583053,6.124589644687789,0.8053294504560504,0.6063753484091585,14.84355108877722,0.5022209438522808,0.509997477980441,0.0,0.7043327725293796,0.5056070313931814,42,RESOURCE_ABUNDANCE
176,2919,1434,1485,83,141,51,142,79,33,0.1300742481196584,0.16061345772222824,0.5306510812331346,0.5954577250639839,0.35813148788927335,0.21988795518207283,917.0542635658915,0.6194029850746269,0.3179170948955122,0.048646796848235696,-0.022110552763819097,4.832522978532511,0.8183105812648809,0.5922771113079665,14.945529290853031,0.5026702958972111,0.5102461476885713,0.6956208819242224,0.6314427128428792,0.5045609462285632,42,RESOURCE_ABUNDANCE
177,2821,1398,1423,75,167,57,147,113,35,0.11763441121691631,0.14981858671491777,0.5572062136211373,0.6241008951088693,0.3756260434056761,0.2094017094017094,858.4615384615385,0.5681818181818182,0.3293158454448777,0.052109181141439205,-0.03357314148681055,4.305258374178228,0.8278870257843649,0.5762576945926081,14.886210563629918,0.5030276852791682,0.5103459538822113,0.8835475094374303,0.6061790359198336,0.5042624510317927,42,RESOURCE_ABUNDANCE
178,2784,1405,1379,114,147,60,127,116,28,0.09596980028319968,0.15086683166196324,0.5733225772267503,0.6403453689167975,0.38461538461538464,0.22143864598025387,822.3880597014926,0.6551724137931034,0.3390804597701149,0.045617816091954026,-0.013115916341722794,6.846142135024161,0.8275377171003364,0.5654029776646227,14.803879310344827,0.50283341558072,0.5106898833327081,0.7564419958175693,0.6639185718774994,0.515931844137681,42,RESOURCE_ABUNDANCE
179,2824,1430,1394,145,101,12,105,111,26,0.1059609300341604,0.16077830579959396,0.5799659442980893,0.6498658503198187,0.38472834067547723,0.2110344827586207,804.2857142857142,0.9235668789808917,0.35092067988668557,0.037181303116147306,0.014367816091954023,8.143981502233217,0.8191771190037702,0.576935491450068,14.780807365439093,0.5029099250982035,0.5106652402667128,0.0,0.7709334971391266,0.530611705171841,42,RESOURCE_ABUNDANCE
180,2904,1472,1432,197,110,15,129,93,27,0.13093508894369243,0.18207350082540152,0.5609954742832752,0.6395486506344246,0.3962536023054755,0.1934156378600823,800.7042253521126,0.9292452830188679,0.34676308539944906,0.04442148760330578,0.028328611898016998,8.415889819474875,0.7990353394616081,0.5947587113111765,14.49931129476584,0.5026266857327675,0.5101847665220813,0.0,0.7698351462689542,0.5199141269945076,42,RESOURCE_ABUNDANCE
181,2938,1481,1457,152,112,24,137,99,37,0.1521528962826857,0.18278591853328652,0.5437175828856748,0.6253310445104725,0.37372262773722625,0.18131101813110181,797.8571428571429,0.8636363636363636,0.3458134785568414,0.046630360789652825,0.011707988980716254,5.8526452693492965,0.7975472563834495,0.6049101557308109,14.408100748808714,0.5023801390481438,0.5096950785691916,0.0,0.729112981232317,0.5166247979355052,42,RESOURCE_ABUNDANCE
182,2852,1453,1399,85,165,63,139,98,38,0.13654888759564798,0.16654554894900442,0.5399905066472803,0.6192792147611426,0.3644578313253012,0.16591928251121077,770.6766917293234,0.5743243243243243,0.3436185133239832,0.04873772791023843,-0.029271613342409804,4.77870281110416,0.8120448706533563,0.5900858888589301,14.363955119214586,0.5021844789428165,0.5098206289412046,0.830245169441346,0.6154358753527815,0.5132725713520779,42,RESOURCE_ABUNDANCE
183,2794,1425,1369,71,120,52,147,82,39,0.11686745456118386,0.150598041795309,0.5368283865657983,0.6144121467821078,0.37770897832817335,0.17457886676875958,743.4108527131783,0.5772357723577236,0.3367931281317108,0.05261274158911954,-0.020336605890603085,4.351038929199594,0.8275907047932798,0.5736630173677928,14.619183965640659,0.5018912270737571,0.5099329382049075,0.6118160115745426,0.6221987031226683,0.5060848431416624,42,RESOURCE_ABUNDANCE
184,2741,1399,1342,89,136,53,102,81,33,0.08805595374719877,0.14610785188513575,0.5304873343692109,0.6114101502425175,0.3876582278481013,0.16720257234726688,736.8000000000001,0.6267605633802817,0.33017147026632615,0.037212696096315216,-0.01896921975662133,6.814572464234248,0.8329306545123362,0.563330762175363,14.672382342210872,0.5020151743605569,0.5095175907126579,0.7503829294721476,0.6638164067344855,0.5228511807578833,42,RESOURCE_ABUNDANCE
185,2790,1425,1365,129,75,11,110,65,19,0.09735578933767686,0.15345085566518457,0.5410347074786293,0.620041374205232,0.4236526946107784,0.21450617283950618,738.1679389312977,0.9214285714285714,0.3204301075268817,0.03942652329749104,0.01787668734038672,8.3318784218711,0.8272530409474197,0.5705459031966205,14.8415770609319,0.5022328605238905,0.5096115193254221,0.0,0.76768740351279,0.5167119912427136,42,RESOURCE_ABUNDANCE
186,2826,1446,1380,141,100,11,108,81,30,0.10809253306448197,0.16215243399815593,0.5456237888335165,0.6269534715353475,0.44269340974212035,0.21124620060790272,734.8148148148148,0.9276315789473685,0.3213021939136589,0.03821656050955414,0.012903225806451613,8.91213437483215,0.8195696391706435,0.5818345288892048,14.83581033262562,0.5024215062548075,0.5101406014457165,0.0,0.7640631022531149,0.5187413078111245,42,RESOURCE_ABUNDANCE
187,2838,1454,1384,126,106,24,127,91,29,0.1309150923921636,0.16236923702366912,0.5494205241154466,0.6318043381230471,0.43784530386740333,0.2143928035982009,737.410071942446,0.84,0.32804792107117686,0.044749823819591264,0.004246284501061571,6.130869304157956,0.8191508773259558,0.5877678225844684,15.008104298801973,0.5020738085531208,0.5101911862852596,0.0,0.7201457184539185,0.5129559671145267,42,RESOURCE_ABUNDANCE
188,2742,1414,1328,71,160,60,151,92,36,0.12165003801879593,0.1486184357320024,0.5655463182696812,0.6414780723668627,0.4580467675378267,0.2084592145015106,721.7391304347826,0.5419847328244275,0.3347921225382932,0.05506929248723559,-0.03382663847780127,4.938518360382282,0.8316565384740047,0.5685965220045065,15.13858497447119,0.5018044525478665,0.5099786461894965,0.8549512147497358,0.594954416774437,0.5023320857551568,42,RESOURCE_ABUNDANCE
189,2710,1404,1306,92,115,57,154,114,30,0.12382013098291811,0.1461312071928813,0.5568042901626109,0.6321284435865941,0.43902439024390244,0.18807339449541285,716.546762589928,0.6174496644295302,0.34870848708487084,0.05682656826568266,-0.011670313639679067,4.183855362928423,0.834544335493239,0.5496081712901872,15.288929889298894,0.501225680657295,0.5101987386793253,0.8000236953405179,0.6349944969353265,0.5050942556193316,42,RESOURCE_ABUNDANCE
190,2647,1383,1264,99,157,57,128,88,28,0.09315761486411822,0.14737103989058142,0.5409909152267527,0.6163994033190379,0.41040462427745666,0.14991762767710048,725.5813953488372,0.6346153846153846,0.3490744238760861,0.048356630147336606,-0.023247232472324724,7.005524764216165,0.833674483472627,0.5416966367980686,15.076312806951266,0.5013648191826361,0.5101650770509175,0.8511104133459506,0.6466013090691058,0.5157962914928265,42,RESOURCE_ABUNDANCE
191,2635,1373,1262,79,85,23,113,77,23,0.10317812034470264,0.14084820179792534,0.5383681801841813,0.6134691208945167,0.41690962099125367,0.16917922948073702,721.875,0.7745098039215687,0.3400379506641366,0.0428842504743833,-0.004533434076312807,5.41365207318501,0.8406293185179471,0.5442073951675085,15.381404174573055,0.500650428320962,0.5095063422244711,0.0,0.7051377097231843,0.5192105065292572,42,RESOURCE_ABUNDANCE
192,2562,1334,1228,67,138,47,109,70,33,0.10410115130604947,0.13412583435245518,0.5531964067553001,0.6291974516401309,0.44933920704845814,0.1797945205479452,729.3650793650793,0.5877192982456141,0.3333333333333333,0.04254488680718189,-0.027703984819734344,4.637189335769229,0.8476023094239253,0.5294459836505446,15.562841530054644,0.5004171453197177,0.5102575092048652,0.7679411635807029,0.6345882792696865,0.5175885618396354,42,RESOURCE_ABUNDANCE
193,2439,1266,1173,40,155,52,149,77,35,0.09181730838925617,0.122216258873872,0.5727797690163281,0.6427486309839252,0.47297297297297297,0.23684210526315788,705.691056910569,0.43478260869565216,0.32226322263222634,0.06109061090610906,-0.04800936768149883,4.425787336796541,0.8592163036337728,0.5081589728042536,15.711767117671176,0.5008186138688432,0.51052799999388,0.8895211980933819,0.5490263898502333,0.4906400642861949,42,RESOURCE_ABUNDANCE
194,2323,1209,1114,57,168,39,135,86,33,0.09713512439706351,0.12054078314890648,0.6020768193386594,0.6605235092708666,0.5007363770250368,0.263986013986014,665.5999999999999,0.59375,0.3271631510977185,0.058114507102884204,-0.04756047560475605,3.954144191641296,0.8611989148208916,0.49949733253440604,15.792509685751185,0.5008032041913105,0.5109557909693346,0.6363214808750317,0.5933527115261628,0.49624628539333004,42,RESOURCE_ABUNDANCE
195,2206,1138,1068,47,156,56,118,100,26,0.09574174137924873,0.1156216854657508,0.6029029423759715,0.6594001749992455,0.47480916030534354,0.22942206654991243,647.5409836065573,0.4563106796116505,0.35539437896645515,0.05349048050770626,-0.050365906155832973,3.8522877542351917,0.8667253893315079,0.48217530369473943,15.959202175883952,0.5005761174181848,0.5117120240676485,0.8308578436228835,0.5680027577104718,0.5122097416306859,42,RESOURCE_ABUNDANCE
196,2149,1106,1043,76,132,53,89,91,29,0.08441896166856244,0.12488163197737956,0.5764092365520526,0.6380782672636744,0.4363929146537842,0.20508166969147004,627.3504273504274,0.5891472868217055,0.36668217775709633,0.04141461144718474,-0.025838621940163193,6.942823839781731,0.858481691815485,0.4795625426042643,15.832480223359703,0.5011838709139563,0.5113697664888478,0.7164775765999809,0.647444816924338,0.531118404501542,42,RESOURCE_ABUNDANCE
197,2156,1115,1041,93,83,15,101,79,32,0.11570850227132046,0.1377338019968346,0.5581349971731866,0.6193484020587905,0.43322475570032576,0.20517560073937152,627.8260869565217,0.8611111111111112,0.3608534322820037,0.046846011131725415,0.003257328990228013,5.1405355481333075,0.8467439420462995,0.4915830639647228,15.876623376623376,0.5011214597825444,0.5114214532757827,0.0,0.7292524044584542,0.5223097686943576,42,RESOURCE_ABUNDANCE
198,2057,1070,987,45,138,46,86,69,37,0.10677798164616137,0.1293429691074628,0.5628811975529706,0.6259015638289962,0.4500846023688663,0.2140077821011673,619.090909090909,0.4945054945054945,0.35439961108410306,0.041808458920758386,-0.04591836734693878,4.486691354978716,0.8544563485465253,0.47906388895962954,15.9606222654351,0.5009674756606889,0.5108148953910875,0.8326696106846241,0.5967996632316805,0.5261052483849231,42,RESOURCE_ABUNDANCE
199,1996,1030,966,71,127,29,81,67,30,0.08827920203682549,0.13603885697266738,0.5603278341117011,0.6285617124856815,0.4618055555555556,0.23705179282868527,589.7196261682243,0.71,0.3471943887775551,0.0405811623246493,-0.029654837141468156,7.054138988269743,0.8480672290290033,0.47983110852938005,15.837174348697395,0.5010740702921139,0.5111004862919818,0.6002740172121745,0.671396737280826,0.5252317776831255,42,RESOURCE_ABUNDANCE
200,2004,1040,964,93,83,14,93,66,23,0.10164822434155196,0.14858691825588966,0.5601230009707072,0.6236849265372755,0.4848993288590604,0.2631578947368421,570.9090909090909,0.8691588785046729,0.34181636726546905,0.04640718562874251,0.004008016032064128,7.76974382529327,0.8358472483875454,0.4952121198608131,15.772954091816366,0.5003551857912277,0.510855484230848,0.0,0.7326297674366286,0.5159689401993253,42,RESOURCE_ABUNDANCE
1,549,278,271,64,13,6,13,109,0,0.17051070177576833,0.22941436072718546,0.6394981613670776,0.6662065395565524,0.3988439306358382,0.38372093023255816,114.70588235294116,0.9142857142857143,0.3825136612021858,0.023679417122040074,0.0,17.840564149732398,0.35913116830961317,0.9599544626593809,22.46630236794171,0.510943486625597,0.4944885142661013,0.0,0.7663272117135427,0.5520759157246555,43,RESOURCE_ABUNDANCE
2,594,299,295,57,11,3,19,42,8,0.16976199677955117,0.2304776287359387,0.549723251452358,0.5879365079365078,0.24571428571428572,0.22674418604651161,214.70588235294116,0.95,0.44612794612794615,0.03198653198653199,0.08196721311475409,21.05694139600494,0.5002074854879557,0.9382390572390573,21.46127946127946,0.5115347068700233,0.4927833246506573,0.0,0.8224869945834837,0.5632749460218791,43,RESOURCE_ABUNDANCE
3,642,329,313,61,10,9,22,19,8,0.17790266754119766,0.24972609600830364,0.46960022314529315,0.49498643387991037,0.2254335260115607,0.18452380952380953,302.94117647058823,0.8714285714285714,0.4221183800623053,0.03426791277258567,0.08080808080808081,21.765122758948063,0.5869390963924089,0.9186261682242991,20.4797507788162,0.5114597230993191,0.4916883781485927,0.0,0.7941924971993706,0.5515818933155118,43,RESOURCE_ABUNDANCE
4,687,348,339,61,14,8,28,14,8,0.17612274981820275,0.2565332123205053,0.4347587719298245,0.4399547361968976,0.25748502994011974,0.21714285714285714,347.05882352941177,0.8840579710144928,0.3799126637554585,0.040756914119359534,0.07009345794392523,22.027848083994947,0.6437239008965634,0.8990742358078603,19.58951965065502,0.5109310953025675,0.49207546599964425,0.0,0.7816414711742621,0.5288534760650688,43,RESOURCE_ABUNDANCE
5,728,371,357,57,14,3,33,20,8,0.1672454488824855,0.2510849109989173,0.4193222029131429,0.4361047112099785,0.2621951219512195,0.19653179190751446,436.3636363636363,0.95,0.35714285714285715,0.04532967032967033,0.05967976710334789,21.793238337643384,0.6807196722295793,0.8812101648351648,18.912087912087912,0.5092319360360555,0.494161601410698,0.0,0.789627833300426,0.5160025526521913,43,RESOURCE_ABUNDANCE
6,765,385,380,58,19,8,39,14,7,0.1918457915673717,0.2420405123364382,0.3985949358479395,0.4193878922260297,0.29878048780487804,0.2033898305084746,485.2941176470588,0.8787878787878788,0.33464052287581697,0.050980392156862744,0.050824175824175824,14.318257549443395,0.7038690951108953,0.863060130718954,18.511111111111113,0.5126330016956439,0.494025518595086,0.0,0.7550533015795737,0.5010089002484919,43,RESOURCE_ABUNDANCE
7,790,396,394,46,17,17,37,21,15,0.1821300532155219,0.22228748750638805,0.4068169206471164,0.41972267834336807,0.3148148148148148,0.2388888888888889,561.7647058823529,0.7301587301587301,0.3139240506329114,0.04683544303797468,0.032679738562091505,10.627556488464982,0.7293103401846387,0.8246475956018325,18.38607594936709,0.5116006301483185,0.4946376762425063,0.6631392183355348,0.7056288534966444,0.49918418442105317,43,RESOURCE_ABUNDANCE
8,813,402,411,45,21,16,31,18,5,0.12923796635177043,0.20957245395134638,0.41843051898965156,0.43673525377229083,0.3271604938271605,0.22727272727272727,654.5454545454546,0.7377049180327869,0.3013530135301353,0.038130381303813035,0.02911392405063291,15.352576548092655,0.7456625167799814,0.7906579834930303,18.225092250922508,0.5111675808154141,0.4937609432346819,0.6656229387706174,0.7256999403622763,0.5053149553996539,43,RESOURCE_ABUNDANCE
9,851,425,426,66,26,8,45,16,9,0.14882872553402415,0.223215415339711,0.40913258319938084,0.4461927102129195,0.3803680981595092,0.2275449101796407,727.2727272727273,0.8918918918918919,0.2702702702702703,0.052878965922444184,0.046740467404674045,16.380923299569805,0.7366587345885262,0.7825665109186872,17.52878965922444,0.5117370731782452,0.4935625037377426,0.0,0.7511697869277165,0.4759208886866364,43,RESOURCE_ABUNDANCE
10,883,452,431,55,22,1,50,16,11,0.14216510123420245,0.2150750064658289,0.41190366063169015,0.44643777709042176,0.39622641509433965,0.2529411764705882,815.625,0.9821428571428571,0.25254813137032844,0.056625141562853906,0.03760282021151586,16.906153742333682,0.7473947676597432,0.7687414573819402,17.373725934314837,0.5117217907835299,0.4926311835402065,0.0,0.7576500216116581,0.4646628924421302,43,RESOURCE_ABUNDANCE
11,914,464,450,60,29,3,34,21,14,0.17069796877247878,0.2150383003825076,0.3902552675284918,0.4251532083633742,0.40131578947368424,0.25882352941176473,881.25,0.9523809523809523,0.237417943107221,0.037199124726477024,0.035107587768969425,11.134724468718034,0.7490432012786132,0.7620496546056158,17.028446389496718,0.5121666110249479,0.4920307855463073,0.0,0.7688772364860794,0.48340968839795406,43,RESOURCE_ABUNDANCE
12,916,461,455,33,30,14,48,21,8,0.15134769517885083,0.19081529351531046,0.39026749487597767,0.4304970799945673,0.3716216216216216,0.23170731707317074,938.7096774193548,0.7021276595744681,0.2390829694323144,0.05240174672489083,0.002188183807439825,8.688311918063354,0.7732993685440368,0.731662544443337,16.997816593886462,0.5100648296219517,0.4921628586598767,0.6394883453012642,0.6547103849927977,0.4650419993591472,43,RESOURCE_ABUNDANCE
13,906,453,453,31,40,25,40,20,14,0.13404817209642195,0.1726996160542269,0.39523862008156074,0.4584937660432711,0.3958333333333333,0.21656050955414013,1026.6666666666667,0.5535714285714286,0.23178807947019867,0.04415011037527594,-0.010917030567685589,7.457188999581701,0.79258165093507,0.7013968414212025,16.850993377483444,0.5101351257677319,0.4930715458058132,0.8034384065901575,0.6192092385135031,0.47316680816779993,43,RESOURCE_ABUNDANCE
14,912,462,450,42,35,14,33,18,9,0.13431960385933417,0.17283276725079522,0.3683918797200858,0.4490322580645163,0.37037037037037035,0.20945945945945946,104.0,0.75,0.22149122807017543,0.03618421052631579,0.006622516556291391,6.721860756043522,0.7942232427386545,0.6839294730616557,16.411184210526315,0.5101812163138624,0.4931406849000493,0.6373005722107966,0.6962059642054772,0.4795479406266864,43,RESOURCE_ABUNDANCE
15,898,457,441,28,42,15,45,16,9,0.09390788060447774,0.16001175564115577,0.4966547581988072,0.5834194882398553,0.49056603773584906,0.3312883435582822,1109.375,0.6511627906976745,0.21158129175946547,0.05011135857461024,-0.015350877192982455,10.822512684777937,0.8084699134813741,0.657532169520047,16.103563474387528,0.5106010435128814,0.4939640033370101,0.8021344577373629,0.6352284002625451,0.4589998552323542,43,RESOURCE_ABUNDANCE
16,915,475,440,54,34,4,39,36,9,0.11608956629170342,0.17634936676985347,0.5406064540059348,0.6124248758818918,0.4476744186046512,0.26666666666666666,1166.6666666666665,0.9310344827586207,0.2360655737704918,0.04262295081967213,0.01893095768374165,13.048754630982783,0.7959697033137958,0.6652376167348351,15.489617486338798,0.5102223957208386,0.49622139572513824,0.0,0.7499470749511218,0.47783282058513726,43,RESOURCE_ABUNDANCE
17,927,480,447,54,37,2,49,30,8,0.12666943512813877,0.1848599904722883,0.5709411915220266,0.6388344594594595,0.4594594594594595,0.2254335260115607,1194.2857142857142,0.9642857142857143,0.2524271844660194,0.05285868392664509,0.013114754098360656,14.131761643008636,0.7897976763696636,0.6659410719812024,15.3042071197411,0.509768536175405,0.4955622367449145,0.0,0.7374283474240968,0.47050105435276623,43,RESOURCE_ABUNDANCE
18,948,480,468,57,34,6,47,34,12,0.13445797343989918,0.19407810529492941,0.5967431979339395,0.674759437453738,0.46113989637305697,0.20994475138121546,1208.1081081081081,0.9047619047619048,0.26054852320675104,0.049578059071729956,0.022653721682847898,14.152469474973927,0.780932413102285,0.6716787423219255,14.910337552742616,0.5089203340579549,0.4973407243484373,0.0,0.736667793058762,0.47815569902207533,43,RESOURCE_ABUNDANCE
19,978,492,486,60,26,2,52,35,11,0.13740085744669872,0.19923855757114795,0.6037326594540524,0.679389258282701,0.4423076923076923,0.233502538071066,1220.0,0.967741935483871,0.27300613496932513,0.053169734151329244,0.03164556962025317,14.353858624545655,0.7758571601732613,0.6686205048130621,14.968302658486708,0.5093780874950886,0.49639145601139595,0.0,0.7572972010202861,0.4776465619546606,43,RESOURCE_ABUNDANCE
20,1000,502,498,55,30,3,32,35,11,0.13655578389285306,0.19979266063098633,0.6135406897988955,0.6912055335968379,0.4090909090909091,0.195,1204.7619047619048,0.9482758620689655,0.291,0.032,0.022494887525562373,13.210602373177098,0.7738457072771905,0.676681307780521,14.558,0.5098512357388393,0.49524165886630145,0.0,0.7779026962642331,0.5099466635465205,43,RESOURCE_ABUNDANCE
21,1041,526,515,68,24,5,47,39,15,0.14200094636274896,0.20396128010084702,0.5970230097143556,0.6745467048866676,0.4008810572687225,0.19138755980861244,1202.3255813953488,0.9315068493150684,0.2929875120076849,0.04514889529298751,0.041,12.53463860571074,0.7685775291701443,0.6802999581310875,14.37463976945245,0.5102020693461242,0.494081097317618,0.0,0.7717013069178889,0.49374194901350255,43,RESOURCE_ABUNDANCE
22,1078,543,535,72,32,5,55,39,14,0.1485785668917392,0.2070869827042292,0.5838833794122942,0.6418049104180492,0.36363636363636365,0.2062780269058296,1193.3333333333333,0.935064935064935,0.300556586270872,0.05102040816326531,0.03554274735830932,11.58999696991896,0.7664174708332988,0.6811299789057145,14.307050092764378,0.5089648074098786,0.4961884795583289,0.0,0.7581461434419281,0.4898946868140552,43,RESOURCE_ABUNDANCE
23,1125,560,565,83,34,8,54,35,11,0.15702437454980855,0.21474129797838315,0.5800141048048324,0.628345068310763,0.35537190082644626,0.2033195020746888,1181.25,0.9120879120879121,0.30933333333333335,0.048,0.04359925788497217,10.835187393034532,0.7581094568306341,0.6863296722168375,14.012444444444444,0.5073854384543643,0.4958810287996114,0.0,0.7646163609969884,0.49661907818651124,43,RESOURCE_ABUNDANCE
24,1164,583,581,81,40,8,57,43,18,0.16105303953569572,0.21947599564723785,0.5751237462799612,0.6365872156013002,0.36538461538461536,0.15611814345991562,1175.5102040816328,0.9101123595505618,0.313573883161512,0.04896907216494845,0.034666666666666665,9.841357490864604,0.752312987110362,0.6954114633213321,13.603092783505154,0.5051440550676057,0.4955319130525774,0.0,0.7535666228739721,0.49675228412137457,43,RESOURCE_ABUNDANCE
25,1200,605,595,74,37,9,47,32,10,0.15468100848190391,0.2153353249233414,0.5691755843129271,0.6134123806590699,0.35294117647058826,0.19183673469387755,1152.9411764705883,0.891566265060241,0.31166666666666665,0.03916666666666667,0.030927835051546393,9.190359876863125,0.7559807292699829,0.7002910586065381,13.521666666666667,0.5059915671982517,0.4953176783540202,0.0,0.7608831996202259,0.5082520713416081,43,RESOURCE_ABUNDANCE
26,1256,633,623,89,33,10,47,35,12,0.1556899841858863,0.21889867266745267,0.5342121718567028,0.5782176415716789,0.3626373626373626,0.1566265060240964,1115.3846153846152,0.898989898989899,0.3057324840764331,0.037420382165605094,0.04666666666666667,9.030151273500612,0.7517451828065216,0.7078597713902393,13.28343949044586,0.506036271182406,0.49544560212338645,0.0,0.7800054439400215,0.5084091325690998,43,RESOURCE_ABUNDANCE
27,1311,649,662,92,35,3,61,35,17,0.15881859711503354,0.2200339590613143,0.5004780083564551,0.5357139640653847,0.33962264150943394,0.15019762845849802,1107.8431372549019,0.968421052631579,0.2974828375286041,0.04652936689549962,0.04378980891719745,8.574315486918417,0.7493548630721837,0.7107900230953905,13.231121281464532,0.5048504443880676,0.4957623938039683,0.0,0.7789597279381267,0.49426224203722424,43,RESOURCE_ABUNDANCE
