year,population,males,females,births,deaths,infant_deaths,conflicts,bonds_formed,bonds_dissolved,resource_gini,status_gini,reproductive_skew,mating_inequality,unmated_male_pct,unmated_female_pct,elite_repro_advantage,child_survival_rate,pair_bonded_pct,violence_rate,pop_growth_rate,avg_resources,avg_status,avg_health,avg_age,avg_aggression,avg_cooperation,scarcity,civilization_stability,social_cohesion,seed,scenario
11,930,470,460,59,18,5,48,18,11,0.14971526998630535,0.21416582449321941,0.39314720812182746,0.43078483351407804,0.3546511627906977,0.19642857142857142,773.5294117647059,0.921875,0.2645161290322581,0.05161290322580645,0.04377104377104377,6.494815747020097,0.7474454023314842,0.7880397849462365,17.231182795698924,0.5039040624317929,0.4974974677231863,0.0,0.7565548042899117,0.4770635032183068,42,FREE_COMPETITION
12,932,466,466,39,34,6,47,11,8,0.1476951861255147,0.1958019638810642,0.3906924185877996,0.43426557335899263,0.36585365853658536,0.17791411042944785,812.5,0.8666666666666667,0.2553648068669528,0.05042918454935622,0.002150537634408602,5.219857248792072,0.7662384387816652,0.7762939914163088,17.203862660944207,0.5023266238673533,0.4991537198174812,0.0,0.7019391112819809,0.47600268964373066,42,FREE_COMPETITION
13,935,471,464,27,22,8,38,15,8,0.11715388703688401,0.17109738607221137,0.37785872750677885,0.4248366013071896,0.34782608695652173,0.20253164556962025,877.4193548387096,0.7714285714285715,0.24705882352941178,0.040641711229946524,0.003218884120171674,5.312764282305731,0.7929247833123669,0.7612823529411763,17.571122994652406,0.5037381955170853,0.4998557320929835,0.0,0.6987415062544298,0.4856107420350544,42,FREE_COMPETITION
14,940,474,466,43,34,7,44,11,6,0.11489410379733345,0.17090809435013954,0.36312095312095294,0.42145270270270263,0.3716216216216216,0.17763157894736842,278.00000000000006,0.86,0.23191489361702128,0.04680851063829787,0.0053475935828877,6.730017512278531,0.7961089189172836,0.7583148936170211,17.069148936170212,0.5036384029301528,0.5013719942061868,0.0,0.7119432409085273,0.47320837215055983,42,FREE_COMPETITION
15,953,477,476,40,25,6,38,16,9,0.1268264661047971,0.16483185207918027,0.4469763881528588,0.4904003525116456,0.42948717948717946,0.327683615819209,972.7272727272726,0.8695652173913043,0.21825813221406087,0.03987408184679958,0.013829787234042552,5.749774574099926,0.8056117096875157,0.7505466946484785,17.037775445960126,0.5047923383871266,0.5013957723115334,0.0,0.7287833954228189,0.47710605289103525,42,FREE_COMPETITION
16,972,497,475,52,30,9,51,37,10,0.13939128976821524,0.1736620902821584,0.4962715041971866,0.5611483253588516,0.44,0.3010752688172043,1019.4444444444445,0.8524590163934426,0.2345679012345679,0.05246913580246913,0.01993704092339979,5.566812970391191,0.7986857929985399,0.7466604938271603,16.588477366255145,0.5061398043630855,0.5018481247904435,0.0,0.7116550185495989,0.46725159559518975,42,FREE_COMPETITION
17,976,498,478,42,34,9,56,42,18,0.16130994997491022,0.17304735038546282,0.5401018938893052,0.5816516129032259,0.41935483870967744,0.3106796116504854,1020.5128205128204,0.8235294117647058,0.25614754098360654,0.05737704918032787,0.00411522633744856,3.8749835047558285,0.800203590453073,0.7370071721311474,16.49795081967213,0.5078076129873993,0.500941568197966,0.0,0.6800921466606923,0.46830695514803883,42,FREE_COMPETITION
18,961,493,468,20,32,28,79,44,8,0.15230609026657183,0.15425535054508321,0.5614770941404106,0.6005920978332768,0.35051546391752575,0.26291079812206575,1042.5,0.4166666666666667,0.29448491155046824,0.08220603537981269,-0.015368852459016393,3.0189793507272547,0.8183681759197295,0.6904666389794119,16.77315296566077,0.5066201023324435,0.5011980209373149,0.8626971883727041,0.5292002798171871,0.450791383192824,42,FREE_COMPETITION
19,941,478,463,22,39,30,80,39,14,0.14925649879994607,0.14117660928402764,0.5918463573921857,0.6419602087410308,0.4142857142857143,0.21559633027522937,1033.3333333333333,0.4230769230769231,0.31243358129649307,0.08501594048884166,-0.02081165452653486,2.6129769414845785,0.8317699111689292,0.6506974346483945,16.753453772582358,0.5071086561597432,0.5003510344865644,0.8520776660441067,0.5244474029439181,0.45322224163734626,42,FREE_COMPETITION
20,921,472,449,19,35,39,80,36,17,0.15306507887760756,0.13237322405587393,0.6096698763933341,0.6567614810106466,0.4009216589861751,0.24888888888888888,1043.1818181818182,0.3275862068965517,0.3246471226927253,0.08686210640608034,-0.021253985122210415,2.362128057450935,0.8405031523554215,0.615297242801842,16.579804560260587,0.5077800208563749,0.5005097355404581,0.8659360102537293,0.49843345962119434,0.45525275415103666,42,FREE_COMPETITION
