year,population,males,females,births,deaths,infant_deaths,conflicts,bonds_formed,bonds_dissolved,resource_gini,status_gini,reproductive_skew,mating_inequality,unmated_male_pct,unmated_female_pct,elite_repro_advantage,child_survival_rate,pair_bonded_pct,violence_rate,pop_growth_rate,avg_resources,avg_status,avg_health,avg_age,avg_aggression,avg_cooperation,avg_lifespan,scarcity,civilization_stability,social_cohesion,seed,scenario
66,711,375,336,37,45,16,35,25,7,0.22263374594238194,0.17492384685640427,0.5361272743253933,0.5919735891880737,0.3862433862433862,0.1853932584269663,680.5555555555555,0.6981132075471698,0.3670886075949367,0.04922644163150492,-0.013869625520110958,7.352676424289593,0.8024960387402504,0.5554843711520059,14.831223628691983,0.4999353113325826,0.5132504867877408,28.533333333333335,0.7176937813128353,0.6473555558701882,0.5222481553339431,43,FREE_COMPETITION
67,725,385,340,45,29,3,38,24,13,0.23350757132950983,0.1863732279080872,0.5170650789217324,0.5750198755380103,0.4021164021164021,0.1907514450867052,691.6666666666666,0.9375,0.3489655172413793,0.05241379310344828,0.01969057665260197,8.781609172023607,0.7911135755031024,0.5709158597424061,14.642758620689655,0.5001062901316798,0.5136364780460498,21.75862068965517,0.0,0.7310882003177344,0.5120752808735923,43,FREE_COMPETITION
68,733,387,346,33,24,3,37,17,10,0.23508215245487118,0.17939496572442382,0.5099978261844706,0.5715103138500273,0.39344262295081966,0.18823529411764706,700.0,0.9166666666666666,0.339699863574352,0.0504774897680764,0.011034482758620689,8.408365359632803,0.7978489622319516,0.5770172099895285,14.770804911323328,0.4995328290132042,0.5128169007488966,22.541666666666668,0.0,0.7184234638183513,0.5109248503404864,43,FREE_COMPETITION
69,743,391,352,42,32,3,37,15,6,0.24147230714658208,0.18405619298134646,0.501289608165455,0.549067599067599,0.38636363636363635,0.21052631578947367,694.1176470588235,0.9333333333333333,0.32705248990578734,0.04979811574697174,0.013642564802182811,8.573821731063411,0.793713810636661,0.5866717742548807,14.716016150740241,0.49870173528614903,0.5140564380416345,20.875,0.0,0.7230421365716101,0.5078433019999646,43,FREE_COMPETITION
70,754,396,358,45,32,5,30,21,7,0.2555260814931608,0.18974278216982876,0.4886125174260769,0.5530465949820789,0.3696969696969697,0.18787878787878787,724.2424242424242,0.9,0.3156498673740053,0.03978779840848806,0.014804845222072678,7.20644448955937,0.7873261933534219,0.6050685290345883,14.347480106100797,0.4972544743133972,0.5139967638820065,26.5625,0.0,0.7263654114168092,0.5163414111230944,43,FREE_COMPETITION
71,762,404,358,41,32,3,34,16,5,0.2448487016936165,0.1849018358547012,0.5035328228803062,0.55089986155976,0.37575757575757573,0.20958083832335328,751.5151515151515,0.9318181818181818,0.3083989501312336,0.04461942257217848,0.010610079575596816,7.726387674371093,0.7914440643467221,0.6137907324914998,14.377952755905511,0.49511830759038417,0.514276954011878,20.25,0.0,0.7239255933528363,0.5078761359354599,43,FREE_COMPETITION
72,785,414,371,51,28,0,30,19,4,0.2479550742534049,0.19368161562899977,0.5168847987755822,0.565646664393681,0.39880952380952384,0.19883040935672514,781.8181818181819,1.0,0.30318471337579617,0.03821656050955414,0.030183727034120734,8.641396598908095,0.7835295813723562,0.6282205220111242,14.159235668789808,0.49488858422088067,0.5148300487160814,23.357142857142858,0.0,0.768745578425478,0.5142759685310185,43,FREE_COMPETITION
73,807,429,378,46,22,6,38,23,9,0.2545677661113155,0.18885792923581146,0.5211438152011922,0.5901454927253638,0.4180790960451977,0.18857142857142858,825.7142857142858,0.8846153846153846,0.30359355638166047,0.04708798017348203,0.02802547770700637,7.491708220934147,0.7886422070361471,0.6285520039373295,14.358116480793061,0.49404488388584716,0.5148789077851065,16.0,0.0,0.7231728338356155,0.5033493326307712,43,FREE_COMPETITION
74,824,438,386,44,25,4,40,21,8,0.2577382267609474,0.189066394509795,0.517235489940657,0.5826684804588402,0.4067796610169492,0.18497109826589594,845.7142857142857,0.9166666666666666,0.29854368932038833,0.04854368932038835,0.021065675340768277,6.689882537344681,0.7880100309903425,0.6355635438799385,14.313106796116505,0.49276216594953876,0.5155350585740679,25.32,0.0,0.7206507160727211,0.5000247030412777,43,FREE_COMPETITION
75,838,447,391,42,26,3,36,21,13,0.24394001203018623,0.18490998182583973,0.534645946600339,0.5944353518821603,0.46703296703296704,0.25,875.0,0.9333333333333333,0.27684964200477324,0.04295942720763723,0.01699029126213592,7.766192331489997,0.7924497886077762,0.6407352852316714,14.402147971360382,0.49220250054563874,0.515847183994846,22.26923076923077,0.0,0.7286239276786922,0.4995369642900625,43,FREE_COMPETITION
76,853,447,406,48,32,2,36,28,10,0.24468866616587315,0.18963470416681494,0.526050683864266,0.6013156766424519,0.44751381215469616,0.20555555555555555,891.6666666666666,0.96,0.28487690504103164,0.04220398593200469,0.017899761336515514,8.518688243353205,0.7866264294095701,0.6541121710743524,14.223915592028137,0.4908350467494992,0.5160685660752552,24.5,0.0,0.7383875849614886,0.5033793607794572,43,FREE_COMPETITION
77,877,465,412,45,20,2,37,23,7,0.24847578872345788,0.18669323503343138,0.5335863814124684,0.6134157199712504,0.46113989637305697,0.22702702702702704,910.8108108108108,0.9574468085106383,0.28164196123147095,0.04218928164196123,0.02813599062133646,7.729908898790273,0.7892661949695634,0.6568069544271639,14.330672748004561,0.4911057959436563,0.5165197611691877,21.9,0.0,0.7467649067260832,0.5024459888462384,43,FREE_COMPETITION
78,877,464,413,39,37,5,49,23,9,0.2508613983842918,0.1816624011666892,0.5389262878858183,0.618793341152746,0.4793814432989691,0.1925133689839572,923.6842105263157,0.8863636363636364,0.28734321550741165,0.055872291904218926,0.0,6.390045766624548,0.7936340837782855,0.6611557558020872,14.31927023945268,0.49185828578796664,0.5168343449432605,24.18918918918919,0.0,0.6807116738838341,0.4874634985246246,43,FREE_COMPETITION
79,888,477,411,43,27,2,45,25,10,0.23745616787129054,0.1775139908777026,0.5354507849160433,0.6150188679245283,0.46,0.19318181818181818,964.8648648648649,0.9555555555555556,0.28153153153153154,0.05067567567567568,0.012542759407069556,7.345994449138394,0.7976158530228574,0.6642457589627359,14.426801801801801,0.49261398103964643,0.5162587336718845,20.333333333333332,0.0,0.7201566309379165,0.4916949349101952,43,FREE_COMPETITION
80,898,489,409,41,29,9,41,20,8,0.23349368692808392,0.17280876114240518,0.5428995023249055,0.6279233586925894,0.5240384615384616,0.17613636363636365,978.9473684210526,0.82,0.2717149220489978,0.045657015590200446,0.01126126126126126,7.455521287155594,0.803385736767286,0.665410286592001,14.543429844097995,0.4928101985463551,0.51787797286778,22.620689655172413,0.0,0.6918342387976936,0.4951801423765107,43,FREE_COMPETITION
81,913,498,415,45,27,0,32,19,4,0.23332035002651352,0.17417239245333538,0.553162381395909,0.6379910125970973,0.5391705069124424,0.2111111111111111,987.1794871794872,1.0,0.26506024096385544,0.03504928806133625,0.01670378619153675,8.171494055994787,0.8029384814412547,0.6666893403294267,14.676889375684556,0.49278221159165647,0.5180169709175855,21.37037037037037,0.0,0.7572248202388079,0.5061662626277132,43,FREE_COMPETITION
82,924,508,416,53,40,4,45,28,11,0.243367099489326,0.18021748821026207,0.5475049513476276,0.6320819112627984,0.5162790697674419,0.1864406779661017,1002.5641025641025,0.9298245614035088,0.2683982683982684,0.048701298701298704,0.012048192771084338,7.130450673784729,0.7979794907824417,0.6755338159787521,14.470779220779221,0.4923662391798502,0.5177428505465397,24.35,0.0,0.7130387054318885,0.49015991078138643,43,FREE_COMPETITION
83,928,509,419,52,44,4,58,27,6,0.24638908511764668,0.18255020668723287,0.5556048637614273,0.6404172699749902,0.48598130841121495,0.1891891891891892,1017.9487179487179,0.9285714285714286,0.2801724137931034,0.0625,0.004329004329004329,6.684484096817112,0.7969669232199589,0.6791794111040504,14.432112068965518,0.493687170381785,0.5174263350418012,19.34090909090909,0.0,0.6854699065172977,0.4769058788443067,43,FREE_COMPETITION
84,955,521,434,51,19,6,47,30,10,0.2587752346918515,0.18524795248413128,0.5465863453815261,0.6280460788657511,0.47297297297297297,0.18652849740932642,1031.7073170731705,0.8947368421052632,0.2869109947643979,0.049214659685863874,0.029094827586206896,5.272821821893767,0.7939343512638452,0.6785377043002532,14.517277486910995,0.49417460722119066,0.5184430667995137,23.157894736842106,0.0,0.7202386508600163,0.49627775028001486,43,FREE_COMPETITION
85,954,517,437,42,40,8,62,25,8,0.25046099187771875,0.1782952163438789,0.5585491725355529,0.6415894039735099,0.44,0.15873015873015872,1034.1463414634147,0.84,0.29874213836477986,0.0649895178197065,-0.0010471204188481676,4.800386503216012,0.8000230917718838,0.677756006667506,14.519916142557651,0.4936017305235152,0.5173112570761952,23.75,0.0,0.6561877252307652,0.4802473539835179,43,FREE_COMPETITION
86,958,519,439,43,35,7,59,25,11,0.2376781582081251,0.17385930039209918,0.5730996398559423,0.6517477562588567,0.45689655172413796,0.18134715025906736,1016.6666666666666,0.86,0.2964509394572025,0.061586638830897704,0.0041928721174004195,5.155206639647367,0.8040659539736765,0.6795711064804757,14.544885177453027,0.4933027078553974,0.5172373553696343,23.771428571428572,0.0,0.6737449231480092,0.4836694724192525,43,FREE_COMPETITION
87,975,523,452,50,29,7,42,35,14,0.23478788259394512,0.17457620633422088,0.5692151105454517,0.6501231490548682,0.47280334728033474,0.1708542713567839,967.4418604651162,0.8771929824561403,0.29846153846153844,0.043076923076923075,0.017745302713987474,5.632910594057364,0.8044486502512255,0.6826377398339454,14.57948717948718,0.4933842064618495,0.5180087144244296,22.20689655172414,0.0,0.7202398179630797,0.5078188703851565,43,FREE_COMPETITION
88,1011,537,474,71,33,2,55,32,11,0.24650011681389805,0.19273560261364397,0.5624094502810872,0.6470077220077219,0.43673469387755104,0.15346534653465346,970.4545454545455,0.9726027397260274,0.3056379821958457,0.05440158259149357,0.036923076923076927,6.48628397039313,0.7864383664801055,0.6883314154635245,14.37784371909001,0.4936744518523728,0.5164307044316313,21.636363636363637,0.0,0.7450170619339407,0.4955435973018315,43,FREE_COMPETITION
89,1033,547,486,55,31,6,44,32,12,0.25303390660294767,0.1902477296165479,0.5645077928877313,0.6454656553174349,0.4331983805668016,0.15714285714285714,977.7777777777778,0.9016393442622951,0.3068731848983543,0.04259438528557599,0.021760633036597428,5.410322700435873,0.7879034367288307,0.6910519038685153,14.346563407550823,0.49434134629391147,0.5160258952537441,23.322580645161292,0.0,0.7287030875879708,0.5105729912089516,43,FREE_COMPETITION
90,1061,556,505,58,30,13,53,34,10,0.2572120053007616,0.1900801788833344,0.5637042847727791,0.6318047244094489,0.4015748031496063,0.17040358744394618,978.7234042553191,0.8169014084507042,0.3176248821866164,0.04995287464655985,0.027105517909002903,4.8694511416715685,0.7870029579716497,0.6898905686128403,14.410933081998115,0.4936537613037525,0.5162717067827667,20.7,0.0,0.7026028893196793,0.5052362981702226,43,FREE_COMPETITION
91,1081,567,514,50,28,20,59,34,13,0.2520161844436415,0.18292409640744012,0.5580670034712243,0.6205668025545381,0.4198473282442748,0.16666666666666666,987.7551020408163,0.7142857142857143,0.3209990749306198,0.0545790934320074,0.01885014137606032,4.638817840534555,0.7938093167553213,0.6827516579155393,14.666975023126735,0.49331834820285336,0.5165684663270228,18.785714285714285,0.0,0.6632995541503424,0.5007531959665168,43,FREE_COMPETITION
92,1107,583,524,60,29,14,63,37,10,0.2639745455881597,0.18150002526101772,0.560767655777282,0.6237776398400374,0.4244604316546763,0.15966386554621848,1011.7647058823529,0.8108108108108109,0.3252032520325203,0.056910569105691054,0.024051803885291396,3.683289401234304,0.7960329474566018,0.6789872612868958,14.754290876242095,0.4937806325726495,0.5160115753091569,21.586206896551722,0.0,0.6873742316167037,0.49908755695293106,43,FREE_COMPETITION
93,1142,605,537,67,30,16,67,39,18,0.2584724239688396,0.18617762127133175,0.5455329098079966,0.6136294169406751,0.45454545454545453,0.12083333333333333,1021.1538461538462,0.8072289156626506,0.3213660245183888,0.05866900175131348,0.031616982836495035,3.7984043606078535,0.791794563648692,0.6758257168860704,14.799474605954465,0.4932904237529913,0.5169840778063628,19.833333333333332,0.0,0.6919311280091778,0.49593548751483935,43,FREE_COMPETITION
94,1155,611,544,46,31,15,83,35,16,0.27432450806657727,0.17561084316471431,0.5450269496662465,0.6160985049869214,0.45084745762711864,0.11297071129707113,1047.1698113207547,0.7540983606557377,0.3238095238095238,0.07186147186147186,0.01138353765323993,2.6961100896575507,0.8009540228502156,0.6619882732635125,15.087445887445888,0.493206303368475,0.5168261012500178,21.06451612903226,0.0,0.6358224469830797,0.48023693400650064,43,FREE_COMPETITION
95,1123,588,535,21,47,26,103,28,18,0.2652843486509293,0.15322286206379299,0.5588249362626219,0.6328999918123015,0.4843205574912892,0.13191489361702127,1061.5384615384614,0.44680851063829785,0.3134461264470169,0.0917186108637578,-0.027705627705627706,1.9905474383135726,0.8212129269270505,0.6219384929718829,15.406055209260908,0.4932655197426821,0.5162366145354567,25.46808510638298,0.6962549574653497,0.49037863289517675,0.45155252649094135,43,FREE_COMPETITION
96,1103,577,526,30,43,32,87,35,15,0.2545692854828101,0.141389532462469,0.5719248888117372,0.6419641161132121,0.5154639175257731,0.19915254237288135,1067.3076923076924,0.4838709677419355,0.2991840435176791,0.07887579329102448,-0.017809439002671415,1.8163320530631202,0.8337922934963578,0.58455718635923,15.700815956482321,0.4939900361298149,0.5155652274732301,24.046511627906977,0.6867949961534356,0.5288083624273656,0.4623457646066991,43,FREE_COMPETITION
97,1066,559,507,22,55,19,77,41,18,0.19351235041701065,0.12762125949973457,0.5773805338453633,0.6468359226979918,0.5310344827586206,0.17333333333333334,986.2745098039215,0.5365853658536586,0.30206378986866794,0.07223264540337711,-0.033544877606527655,2.9662663933650806,0.8488068062675959,0.5555088970240999,15.917448405253284,0.4933409482170945,0.5155228735289774,26.29090909090909,0.7572593082157786,0.5488595941487194,0.47164066911140334,43,FREE_COMPETITION
98,1067,564,503,40,35,6,55,34,9,0.18795717096994946,0.13262750408869306,0.5869274978499173,0.6514822814327765,0.5168918918918919,0.18614718614718614,950.0,0.8695652173913043,0.31021555763823805,0.05154639175257732,0.0009380863039399625,4.134594094039071,0.8470820551666417,0.5573962680332137,16.09278350515464,0.4919921676849626,0.5159963532356036,24.4,0.0,0.6999507024746459,0.5005409967769031,43,FREE_COMPETITION
99,1078,572,506,47,33,13,68,32,5,0.2054746144341173,0.14279235656901146,0.5814898545648488,0.6495082742316785,0.48,0.16806722689075632,945.2830188679245,0.7833333333333333,0.32838589981447125,0.06307977736549165,0.010309278350515464,3.871118067817377,0.838895801245535,0.55738519413507,16.208719851576994,0.4920019971613257,0.5163062195173547,23.21212121212121,0.0,0.6696859077209586,0.4926078310351423,43,FREE_COMPETITION
100,1082,579,503,42,35,8,60,34,13,0.2119246277103377,0.14422647771053287,0.5807711116762193,0.6475477862233405,0.4854368932038835,0.1483050847457627,935.1851851851851,0.84,0.33271719038817005,0.05545286506469501,0.0037105751391465678,3.6635374720984712,0.8385038494575691,0.5543284396538197,16.481515711645102,0.492276900838085,0.5169532722520909,20.571428571428573,0.0,0.688053930558262,0.5039162442058271,43,FREE_COMPETITION
101,1087,589,498,40,31,14,68,28,16,0.20994613677324714,0.14386305029279267,0.5869023847953245,0.6452689733446832,0.5205047318611987,0.18333333333333332,932.7272727272727,0.7407407407407407,0.3201471941122355,0.062557497700092,0.0046210720887245845,3.809398147860741,0.8398355053790535,0.5490949643492448,16.731370745170192,0.492645432029099,0.517126413469281,22.516129032258064,0.0,0.6520028624859576,0.4907052112018798,43,FREE_COMPETITION
102,1083,579,504,40,38,10,69,35,11,0.21895133848638082,0.14614777132270418,0.589260224544031,0.6454224650673039,0.5283018867924528,0.20392156862745098,845.6140350877193,0.8,0.32594644506001846,0.06371191135734072,-0.0036798528058877645,3.244363045063444,0.8373625053415529,0.548570345783104,16.75992613111727,0.4931579432301997,0.5167034337380926,27.842105263157894,0.0,0.6558539792198278,0.4911227400695676,43,FREE_COMPETITION
103,1075,570,505,36,41,13,73,37,9,0.21308981221707857,0.14339109765373803,0.5888328908450349,0.6500353264911498,0.5185185185185185,0.2,834.4827586206897,0.7346938775510204,0.3386046511627907,0.06790697674418604,-0.007386888273314866,3.3245472291233518,0.8398691465215085,0.5441885118150612,16.948837209302326,0.49272716006140654,0.5170590248334258,24.4390243902439,0.0,0.632598851229164,0.4904515169101145,43,FREE_COMPETITION
104,1071,574,497,37,38,15,64,35,12,0.2152475605918931,0.1428001782954409,0.5921599009951621,0.6435587717367379,0.5089285714285714,0.183206106870229,794.9152542372881,0.7115384615384616,0.353874883286648,0.059757236227824466,-0.0037209302325581397,3.2407033254250917,0.8408392775883616,0.5437599567368402,17.044817927170868,0.49339673795754746,0.5159205663764564,27.5,0.0,0.6445595511849391,0.5055278904161289,43,FREE_COMPETITION
105,1077,576,501,47,41,15,60,42,14,0.21757680872282026,0.1502882933071732,0.576349006241148,0.6261081863214104,0.48338368580060426,0.1634980988593156,774.5762711864406,0.7580645161290323,0.3630454967502321,0.055710306406685235,0.0056022408963585435,3.5414484061295792,0.8333231742487828,0.5484246437338804,16.99628597957289,0.49336233024203535,0.5164636216960695,26.048780487804876,0.0,0.6724943730865597,0.5140134895326525,43,FREE_COMPETITION
106,1072,574,498,43,48,12,65,37,19,0.21978309804121543,0.1545355470754659,0.585348717948718,0.6365348579295576,0.48942598187311176,0.19330855018587362,780.0,0.7818181818181819,0.36007462686567165,0.06063432835820896,-0.004642525533890436,3.6364887513976973,0.8280051842011371,0.5525277751500178,16.96268656716418,0.49377150056379593,0.5163297488474874,25.854166666666668,0.0,0.6599151018049493,0.5067651084942189,43,FREE_COMPETITION
107,1088,580,508,59,41,11,54,42,13,0.2195923519362688,0.1666835031596392,0.5771110031314113,0.6350860442383324,0.4838709677419355,0.19272727272727272,765.5737704918032,0.8428571428571429,0.36580882352941174,0.04963235294117647,0.014925373134328358,4.982457896849507,0.816384845132098,0.5635563082712575,16.748161764705884,0.49413388671488717,0.5164828822062323,25.048780487804876,0.0,0.7121439825790072,0.5225857999413165,43,FREE_COMPETITION
108,1099,580,519,53,39,7,65,44,22,0.2388333777301228,0.17218260297692267,0.564357650073773,0.6222560588757771,0.48348348348348347,0.19718309859154928,760.655737704918,0.8833333333333333,0.36396724294813465,0.059144676979071886,0.01011029411764706,4.049118493375664,0.809730437732246,0.567696780894117,16.7024567788899,0.4926177035917044,0.5164150986363385,24.897435897435898,0.0,0.6990550228785681,0.5100237282625427,43,FREE_COMPETITION
109,1079,564,515,31,45,17,71,42,13,0.22588341463330286,0.1570871605957802,0.5558542614964292,0.6102104380465598,0.4240506329113924,0.16546762589928057,764.4067796610169,0.6458333333333334,0.38368860055607046,0.06580166821130677,-0.018198362147406732,3.8514129027058632,0.8236340903211508,0.5629308706037952,16.905468025949954,0.49272397633013665,0.5162767073700427,25.022222222222222,0.0,0.6069340760257165,0.5085496078785083,43,FREE_COMPETITION
110,1089,572,517,48,35,16,63,31,12,0.23118088742825527,0.15841736152510166,0.53968605588476,0.5961515548671512,0.41883116883116883,0.17328519855595667,782.7586206896551,0.75,0.3746556473829201,0.05785123966942149,0.009267840593141797,3.8114151818808866,0.8225635016479556,0.5629745355017778,16.966023875114786,0.49305259033450866,0.5160195076331141,23.571428571428573,0.0,0.6699531507107965,0.5152232300504909,43,FREE_COMPETITION
111,1071,559,512,33,45,16,60,31,13,0.21975770235422631,0.1495565427342167,0.5329518161985098,0.5933891931120934,0.4280936454849498,0.16541353383458646,789.2857142857143,0.673469387755102,0.36694677871148457,0.056022408963585436,-0.01652892561983471,3.8693702615285015,0.8308608219230996,0.5634561562549566,17.11017740429505,0.4941064291699961,0.5163370895611477,26.4,0.0,0.6288952842094401,0.5149381971689969,43,FREE_COMPETITION
112,1080,558,522,54,43,8,58,28,16,0.22309648276248684,0.1585635264679197,0.5234036603965428,0.5889311830111188,0.42953020134228187,0.1856060606060606,800.0,0.8709677419354839,0.35648148148148145,0.053703703703703705,0.008403361344537815,4.252062471233515,0.8225833325758207,0.5693215122773352,17.021296296296295,0.4945847286667865,0.5166309764704692,24.162790697674417,0.0,0.7044426669425782,0.5142912794770765,43,FREE_COMPETITION
113,1075,555,520,36,41,11,58,25,15,0.22214941841927738,0.1525801739055257,0.5380686496500617,0.607266080670336,0.4594594594594595,0.2196969696969697,808.9285714285713,0.7659574468085106,0.3404651162790698,0.053953488372093024,-0.004629629629629629,3.8980178423475444,0.827807099164384,0.5690871351090024,17.036279069767442,0.4950621489552872,0.516406050575221,28.902439024390244,0.0,0.6625693832723634,0.5082833504626465,43,FREE_COMPETITION
114,1072,556,516,43,42,9,60,30,14,0.2195814823330846,0.15294146132542386,0.531299913133634,0.5995852073963017,0.4866666666666667,0.21755725190839695,801.7857142857142,0.8269230769230769,0.33488805970149255,0.055970149253731345,-0.0027906976744186047,4.08017321902015,0.8282465194577979,0.5682205532607646,17.122201492537314,0.4955026138925864,0.5179257814859745,24.0,0.0,0.6763017601643605,0.504418446922748,43,FREE_COMPETITION
115,1062,546,516,36,45,9,63,30,13,0.2099493813221578,0.1472266291016715,0.5361243580337491,0.6029368805425144,0.48,0.21153846153846154,775.0,0.8,0.339924670433145,0.059322033898305086,-0.009328358208955223,4.560564564180259,0.8344472726012667,0.566088346311174,17.295668549905837,0.4955690765823341,0.5187611399972096,24.133333333333333,0.0,0.6606874152441273,0.5023255482776032,43,FREE_COMPETITION
116,1039,534,505,34,53,13,73,35,13,0.23084948530848215,0.14704743919120333,0.5371020120815735,0.6059862147106032,0.45674740484429066,0.20967741935483872,783.0188679245283,0.723404255319149,0.3397497593840231,0.07025986525505294,-0.021657250470809793,3.1318934768939086,0.8334809208977896,0.5697250756854856,17.12800769971126,0.4946236987408284,0.5188449825164513,29.20754716981132,0.0,0.6085965823223052,0.48862557722217237,43,FREE_COMPETITION
117,1016,515,501,35,53,11,70,29,10,0.21386809624557124,0.1444150941757183,0.5472263038492988,0.6153256704980843,0.4551971326164875,0.19672131147540983,788.4615384615385,0.7608695652173914,0.3425196850393701,0.0688976377952756,-0.02213666987487969,3.7444669292881096,0.8364308548066175,0.5706784509800304,17.055118110236222,0.4947339348394539,0.5194964223903213,27.32075471698113,0.0,0.623338598243346,0.4915584114758136,43,FREE_COMPETITION
118,1017,519,498,50,46,6,48,35,14,0.20992372793152225,0.15484855824834853,0.5367488907153901,0.603716631116282,0.43703703703703706,0.20987654320987653,782.3529411764705,0.8928571428571429,0.3382497541789577,0.0471976401179941,0.000984251968503937,5.1838269451522665,0.827116309260657,0.5821636397667475,16.782694198623403,0.49565153877919893,0.5191344640543208,27.52173913043478,0.0,0.7121547950463378,0.5170441494368709,43,FREE_COMPETITION
119,1001,513,488,43,54,6,71,33,8,0.2133735529717855,0.15574099476529035,0.5405761611493936,0.6005811822608516,0.4200743494423792,0.2076271186440678,790.0,0.8775510204081632,0.34265734265734266,0.07092907092907093,-0.015732546705998034,5.214540676702473,0.8266982003283567,0.5862350522443355,16.697302697302696,0.49517180202462746,0.520393052249381,23.666666666666668,0.0,0.6559854928066807,0.4894259521684837,43,FREE_COMPETITION
120,1004,516,488,51,47,6,63,36,15,0.22655236021994196,0.1640610141232508,0.526689551488283,0.5744858398257209,0.42641509433962266,0.1906779661016949,736.0,0.8947368421052632,0.34163346613545814,0.06274900398406374,0.002997002997002997,4.680010493883523,0.8181359624256919,0.5966356508623466,16.359561752988046,0.4957446273793072,0.5215732860935767,27.829787234042552,0.0,0.6884922554235535,0.4997647726047614,43,FREE_COMPETITION
121,1019,518,501,58,39,3,47,35,11,0.2277087817334964,0.17382279119697408,0.5329438811063569,0.5735853276671885,0.4338235294117647,0.22040816326530613,737.2549019607843,0.9508196721311475,0.338567222767419,0.04612365063788027,0.014940239043824702,5.771365805237568,0.8090348689508281,0.6050985680440324,16.13935230618253,0.4960897699436792,0.5225789349510551,23.512820512820515,0.0,0.7387030081882049,0.5198755386516684,43,FREE_COMPETITION
122,1021,523,498,37,34,11,69,35,10,0.24698342653481808,0.1667155512816325,0.542401863211909,0.5893630219726402,0.44483985765124556,0.20408163265306123,753.8461538461538,0.7708333333333334,0.3437806072477963,0.06758080313418217,0.001962708537782139,3.726596155409313,0.8144331325209971,0.6014185545281255,16.255631733594516,0.49662495069532503,0.522742445913041,25.676470588235293,0.0,0.6454702429500481,0.4949441869842174,43,FREE_COMPETITION
123,982,509,473,18,53,24,88,37,17,0.24907322688372568,0.14611229239331225,0.5415591839903451,0.5808897101248165,0.4312267657992565,0.18025751072961374,734.0,0.42857142857142855,0.35030549898167007,0.08961303462321792,-0.03819784524975514,2.522715596669765,0.83233046257347,0.5720526939532823,16.39511201629328,0.49739039999589224,0.5235745681376328,27.37735849056604,0.6371182919317451,0.4872566394287805,0.4700204586196152,43,FREE_COMPETITION
124,948,494,454,20,50,17,87,35,15,0.22466450156699014,0.13309770137089116,0.551095428878255,0.5843737705444532,0.44981412639405205,0.20175438596491227,677.5510204081633,0.5405405405405406,0.34810126582278483,0.09177215189873418,-0.034623217922606926,2.47390132651772,0.845171776201824,0.5449957176284065,16.412447257383967,0.4966526772711983,0.5237728701801396,28.64,0.7105968305037191,0.5201359789244467,0.46662940123661284,43,FREE_COMPETITION
125,894,471,423,18,68,20,81,38,17,0.21442128593591403,0.1263174638953437,0.5617377739961913,0.6016563883617962,0.4112903225806452,0.18269230769230768,640.0,0.47368421052631576,0.3534675615212528,0.09060402684563758,-0.056962025316455694,2.3042872130520538,0.8508030637366308,0.5245675343921458,16.040268456375838,0.4952324550292694,0.5245956024576311,31.5,0.7986489378200874,0.4926508894041277,0.470296853958444,43,FREE_COMPETITION
126,878,462,416,29,43,16,53,29,5,0.1779413108958312,0.12884520506312236,0.5761014112424092,0.6114895687610242,0.42276422764227645,0.2,643.4782608695652,0.6444444444444445,0.357630979498861,0.06036446469248292,-0.017897091722595078,4.664746792331866,0.8505776002335376,0.5101927503534719,15.995444191343964,0.4951541897482963,0.5252119225706213,28.069767441860463,0.7219852221522817,0.6207237070954545,0.5098000309872462,43,FREE_COMPETITION
127,891,468,423,49,33,3,36,36,15,0.1963807805001898,0.15089889125260525,0.5664433673634501,0.6065502813446833,0.41422594142259417,0.21100917431192662,662.2222222222222,0.9423076923076923,0.3501683501683502,0.04040404040404041,0.014806378132118452,5.797026500733434,0.8303756337407703,0.5280663491164916,15.663299663299663,0.4958454937716447,0.5243515516553022,28.818181818181817,0.0,0.7530263370281954,0.531794492715993,43,FREE_COMPETITION
128,898,468,430,44,36,4,36,30,12,0.2047464803185861,0.1592808097724252,0.5503576208748662,0.5955630724190453,0.44308943089430897,0.18433179723502305,626.0869565217391,0.9166666666666666,0.34966592427616927,0.0400890868596882,0.007856341189674524,6.181454610709916,0.8230147825264289,0.5398317412527551,15.569042316258352,0.4944797372358597,0.5242033016507889,24.833333333333332,0.0,0.7383899701445171,0.5319530355823645,43,FREE_COMPETITION
129,928,485,443,63,31,5,48,30,14,0.23389086678999904,0.18125450457169578,0.5223220362052539,0.5707033610710799,0.4530612244897959,0.18636363636363637,632.6086956521739,0.9264705882352942,0.33728448275862066,0.05172413793103448,0.0334075723830735,5.787504161656262,0.8015133182338305,0.5549450785934734,15.335129310344827,0.4955236597087737,0.5235456584865625,22.032258064516128,0.0,0.7412535116011386,0.5128126599463492,43,FREE_COMPETITION
130,945,490,455,51,31,13,55,32,12,0.24713116497483334,0.18485973670591815,0.5034174118405264,0.5574042519024722,0.41841004184100417,0.18834080717488788,663.0434782608695,0.796875,0.3386243386243386,0.0582010582010582,0.018318965517241378,4.893484647606171,0.7972329995231962,0.5637130470544498,15.268783068783069,0.4948033720882242,0.5240277779251368,24.516129032258064,0.0,0.6816035460143383,0.5053783069372505,43,FREE_COMPETITION
