year,population,males,females,births,deaths,infant_deaths,conflicts,bonds_formed,bonds_dissolved,resource_gini,status_gini,reproductive_skew,mating_inequality,unmated_male_pct,unmated_female_pct,elite_repro_advantage,child_survival_rate,pair_bonded_pct,violence_rate,pop_growth_rate,avg_resources,avg_status,avg_health,avg_age,avg_aggression,avg_cooperation,avg_lifespan,scarcity,civilization_stability,social_cohesion,seed,scenario
165,603,311,292,29,21,4,20,23,6,0.19822184136504917,0.16213726239150672,0.47722979435676716,0.4752378892733564,0.22058823529411764,0.23529411764705882,633.3333333333333,0.8787878787878788,0.3482587064676617,0.03316749585406302,0.01174496644295302,10.563916272223821,0.821879558250803,0.6057255603776183,14.759535655058043,0.5077636487037964,0.5158196594419027,23.333333333333332,0.0,0.7442851300559676,0.5367590412228639,42,ENFORCED_MONOGAMY
166,613,318,295,36,26,1,21,25,12,0.2151301592474406,0.17379115809921353,0.48149095500359174,0.4713157164130135,0.24113475177304963,0.23776223776223776,635.7142857142857,0.972972972972973,0.3523654159869494,0.03425774877650897,0.01658374792703151,11.122072852509351,0.811119339462642,0.6136916853713584,14.771615008156607,0.5067397520584724,0.5154969728336511,18.615384615384617,0.0,0.7682691485540656,0.5367044987582565,42,ENFORCED_MONOGAMY
167,639,330,309,46,20,2,22,24,8,0.23992038465212917,0.19286731271833024,0.4701095461658842,0.4448003609293931,0.1958041958041958,0.24025974025974026,651.7241379310345,0.9583333333333334,0.36306729264475746,0.03442879499217527,0.04241435562805873,10.71725104330328,0.791363413706884,0.6289204049272274,14.536776212832551,0.5087362038156424,0.5152539775566195,21.25,0.0,0.786830513439417,0.5401391497080938,42,ENFORCED_MONOGAMY
168,665,347,318,44,18,4,18,19,8,0.25462315759781395,0.20073697053827955,0.4729395016622231,0.46773269248544236,0.21935483870967742,0.2356687898089172,680.6451612903226,0.9166666666666666,0.362406015037594,0.02706766917293233,0.0406885758998435,9.62725491655117,0.7821256230563056,0.640060593778938,14.493233082706768,0.5084609369096681,0.5147950998567277,18.555555555555557,0.0,0.7826900095431879,0.5489255587396835,42,ENFORCED_MONOGAMY
169,676,355,321,34,21,2,27,26,11,0.25861831908796407,0.19577382194119042,0.47959239130434783,0.4790697674418605,0.18064516129032257,0.21818181818181817,687.5,0.9444444444444444,0.378698224852071,0.03994082840236687,0.016541353383458645,8.34452571627518,0.7842656430114189,0.6449972511651589,14.538461538461538,0.5086257700512085,0.5147721060675137,23.38095238095238,0.0,0.7478222918012374,0.5385271856222718,42,ENFORCED_MONOGAMY
170,717,378,339,57,15,4,16,23,7,0.2651089167217282,0.21186902881010194,0.46964293688716485,0.45478527607361974,0.15950920245398773,0.2388888888888889,717.6470588235294,0.9344262295081968,0.3821478382147838,0.022315202231520222,0.060650887573964495,9.800926222232928,0.7672030047142582,0.6560622705156293,14.414225941422593,0.5084325615046746,0.5150961444972892,13.866666666666667,0.0,0.8044341464176408,0.5618961983846897,42,ENFORCED_MONOGAMY
171,749,391,358,54,21,3,20,21,6,0.2851510303406226,0.2193219903462469,0.4794639889037908,0.4919272819730487,0.19444444444444445,0.18994413407821228,722.8571428571429,0.9473684210526315,0.3871829105473965,0.0267022696929239,0.044630404463040445,7.809879586135623,0.7573349060568819,0.6714664637138716,14.116154873164218,0.5079579154302237,0.5151547653126044,24.80952380952381,0.0,0.7924663357007975,0.5581980877004757,42,ENFORCED_MONOGAMY
172,789,413,376,55,14,3,26,22,6,0.284549160898786,0.22061468113898663,0.45791288474215297,0.46416502084704847,0.16129032258064516,0.15760869565217392,745.9459459459459,0.9482758620689655,0.394169835234474,0.032953105196451206,0.0534045393858478,7.747376097083609,0.754450211994123,0.6780000813105145,14.072243346007605,0.5081027885636302,0.5143668365727175,18.428571428571427,0.0,0.7898549508279785,0.5525147954655889,42,ENFORCED_MONOGAMY
173,815,435,380,50,24,4,17,25,17,0.2737815920202742,0.21252945454840177,0.4412022276485039,0.46014371657754016,0.1711229946524064,0.12777777777777777,772.2222222222222,0.9259259259259259,0.38282208588957056,0.020858895705521473,0.032953105196451206,8.295988312413426,0.7607497956383646,0.6871104721136546,14.05398773006135,0.5085987286059951,0.5146779430158775,20.333333333333332,0.0,0.7858132375990312,0.5637852876357989,42,ENFORCED_MONOGAMY
174,860,457,403,62,17,1,25,21,13,0.2752178008685364,0.21749395447454245,0.43312319628543783,0.45002850085502555,0.16842105263157894,0.11931818181818182,800.0,0.9841269841269841,0.363953488372093,0.029069767441860465,0.05521472392638037,9.336991363141863,0.7559958491875872,0.696747266402754,13.845348837209302,0.5088343352139479,0.5146517601131416,24.941176470588236,0.0,0.8019765579510619,0.5469072156731636,42,ENFORCED_MONOGAMY
175,889,460,429,53,23,3,33,18,13,0.2807587210060041,0.20907828420189611,0.41641659350115545,0.43552059248234865,0.193717277486911,0.12571428571428572,825.0,0.9464285714285714,0.34533183352080987,0.03712035995500562,0.03372093023255814,7.661898328850608,0.7633535914308672,0.6971907671029401,13.932508436445444,0.5084403807646637,0.5147803637461057,18.26086956521739,0.0,0.7602955639841132,0.5303778372869687,42,ENFORCED_MONOGAMY
176,901,475,426,46,33,7,34,23,19,0.28870306810074475,0.1964287801641751,0.4090573926923211,0.42216998397605354,0.22279792746113988,0.14545454545454545,865.7142857142857,0.8679245283018868,0.32297447280799113,0.03773584905660377,0.013498312710911136,5.133331137194976,0.7750607881480372,0.6961149993659487,14.097669256381797,0.5090433789606508,0.5140381720283315,18.696969696969695,0.0,0.7145812285025268,0.5214865229733747,42,ENFORCED_MONOGAMY
177,923,486,437,48,26,3,28,14,3,0.2671050969933473,0.1887248608253398,0.40702707819673756,0.4195635107552207,0.2538860103626943,0.11180124223602485,908.5714285714286,0.9411764705882353,0.31094257854821233,0.030335861321776816,0.0244173140954495,5.114021373457573,0.7837365500301336,0.69794733179281,14.153846153846153,0.5096407596080079,0.5134392622026092,22.576923076923077,0.0,0.7574280071434054,0.526285780720697,42,ENFORCED_MONOGAMY
178,930,487,443,35,27,5,30,15,7,0.2520344442175677,0.17382211762002564,0.42797678348026413,0.43098418547520345,0.28717948717948716,0.16666666666666666,908.3333333333334,0.875,0.3,0.03225806451612903,0.007583965330444204,4.625929048603634,0.7993230254339936,0.6954242456695716,14.411827956989248,0.5097127291595563,0.5130816799859474,22.074074074074073,0.0,0.7225399797127371,0.5199100913492177,42,ENFORCED_MONOGAMY
179,930,482,448,28,27,17,33,24,9,0.24942839014549545,0.15788741867095424,0.44252699405094176,0.44751163223525037,0.2613065326633166,0.1511627906976744,918.918918918919,0.6222222222222222,0.3150537634408602,0.035483870967741936,0.0,3.504437036034565,0.8166287861937911,0.6867448375140621,14.886021505376345,0.5100872007664908,0.513709320492332,18.77777777777778,0.0,0.6497021355909726,0.5213977066915565,42,ENFORCED_MONOGAMY
180,924,488,436,24,28,16,39,18,7,0.22788613764039178,0.14383462713851913,0.4524159406598791,0.457740309353861,0.26108374384236455,0.15428571428571428,921.6216216216216,0.6,0.3225108225108225,0.04220779220779221,-0.0064516129032258064,3.4368508767207415,0.8322590728204728,0.6604558696257017,15.25,0.5105275114861387,0.5131338898351618,24.178571428571427,0.6637439950577491,0.633036094633631,0.5153726035531123,42,ENFORCED_MONOGAMY
181,917,484,433,24,31,23,32,27,16,0.21981063192694283,0.1345136515942602,0.47602309390388853,0.479785699567278,0.2890995260663507,0.18435754189944134,938.4615384615385,0.5106382978723404,0.3227917121046892,0.03489640130861505,-0.007575757575757576,3.1032049216227073,0.8434254552845661,0.6350949633500392,15.48309705561614,0.5102793754537545,0.5125954661416944,27.129032258064516,0.793365166166734,0.6221958453597198,0.5243947840575502,42,ENFORCED_MONOGAMY
182,889,472,417,17,44,28,25,24,8,0.1779087731525697,0.12088641364190966,0.4985329103885805,0.5102957435046989,0.3055555555555556,0.14534883720930233,950.0,0.37777777777777777,0.3340832395950506,0.0281214848143982,-0.030534351145038167,4.680094940089537,0.8593817556563442,0.6140505856962508,15.687289088863892,0.5106522249039073,0.5125791865131812,26.75,0.8343551864891771,0.5862585973865525,0.5368089524455424,42,ENFORCED_MONOGAMY
183,904,479,425,36,18,6,31,28,11,0.18728969444006194,0.12820256825141096,0.5019641210558277,0.5232683560753737,0.34649122807017546,0.13714285714285715,942.5,0.8571428571428571,0.33185840707964603,0.034292035398230086,0.01687289088863892,5.0209186850588,0.8548727344249689,0.612174636159288,15.993362831858407,0.5100693366701857,0.5126522054776732,21.666666666666668,0.0,0.7420413742509425,0.5283462804211578,42,ENFORCED_MONOGAMY
184,931,494,437,50,23,6,22,23,11,0.20171432329194405,0.14760999689535592,0.5134345794392525,0.5310962076618739,0.37344398340248963,0.19786096256684493,926.1904761904763,0.8928571428571429,0.3233082706766917,0.023630504833512353,0.029867256637168143,5.875106519909023,0.8373713200784814,0.6220196087409459,15.910848549946294,0.5104421140477451,0.5128702165609826,26.043478260869566,0.0,0.7757891610443002,0.5387678503193447,42,ENFORCED_MONOGAMY
185,944,494,450,56,43,3,27,33,14,0.2230075746075928,0.16789230761332785,0.526807865554973,0.5346193848744492,0.36885245901639346,0.22926829268292684,904.5454545454545,0.9491525423728814,0.3305084745762712,0.028601694915254237,0.013963480128893663,5.566692679664642,0.8174838635512539,0.6319722672046243,15.707627118644067,0.5097687629096767,0.5133087057753187,22.6046511627907,0.0,0.7633238296141547,0.5352493297677546,42,ENFORCED_MONOGAMY
186,966,499,467,56,32,5,26,37,7,0.23188044151075093,0.17712993522152454,0.5409772376985491,0.5447080180805828,0.3147410358565737,0.19815668202764977,910.8695652173913,0.9180327868852459,0.3581780538302277,0.026915113871635612,0.023305084745762712,5.741974715236,0.8077926807965211,0.6409219247601733,15.556935817805384,0.509086314682577,0.5124707222530772,23.3125,0.0,0.7697912304320047,0.546706715402266,42,ENFORCED_MONOGAMY
187,998,514,484,64,30,9,26,36,10,0.24514616450840188,0.19013043288346942,0.5363202075702074,0.5433676598578263,0.2857142857142857,0.15384615384615385,906.25,0.8767123287671232,0.3727454909819639,0.026052104208416832,0.033126293995859216,5.670910944959288,0.7938282803398576,0.6531920919844493,15.223446893787575,0.5079397131212885,0.5123546070382348,28.633333333333333,0.0,0.7701088106206291,0.5528376343984602,42,ENFORCED_MONOGAMY
188,1025,523,502,57,29,19,24,35,15,0.26056858773520997,0.1918758844148296,0.5230571183901858,0.5303439938454775,0.2962962962962963,0.17796610169491525,884.0,0.75,0.3746341463414634,0.023414634146341463,0.027054108216432865,4.698003835088496,0.790178425227342,0.6583360145638629,15.185365853658537,0.5079131528361152,0.5116381945472508,23.379310344827587,0.0,0.7335135614010982,0.5565089363554857,42,ENFORCED_MONOGAMY
189,1054,541,513,64,35,12,37,33,8,0.261152626590746,0.1954755841312199,0.5159353931093063,0.507136675770143,0.2518796992481203,0.18110236220472442,873.076923076923,0.8421052631578947,0.38614800759013285,0.03510436432637571,0.02829268292682927,4.705507604499619,0.7843333396451488,0.6649554606729123,15.02561669829222,0.5082619069317988,0.5117601953560028,23.34285714285714,0.0,0.74185412804711,0.545975425390978,42,ENFORCED_MONOGAMY
190,1053,532,521,42,40,25,43,49,22,0.29869478249729053,0.1831224731665102,0.5135764474495437,0.5087099771901664,0.23220973782771537,0.183206106870229,880.7692307692308,0.6268656716417911,0.39791073124406456,0.04083570750237417,-0.0009487666034155598,2.612364070115361,0.7936472112992351,0.6587163314827162,15.22602089268756,0.5083556771132446,0.5128362105716127,22.15,0.0,0.6444617432406226,0.5433586057861,42,ENFORCED_MONOGAMY
191,1034,526,508,25,40,34,51,41,14,0.28780576521291246,0.1605554380508103,0.5158000549436828,0.513791541873797,0.20503597122302158,0.16793893129770993,850.0,0.423728813559322,0.4245647969052224,0.04932301740812379,-0.018043684710351376,2.0281761794125845,0.8140925846758472,0.6232814398360208,15.517408123791103,0.5075822935423082,0.51195189092478,25.2,0.8181275823056398,0.5700275590604943,0.5417246635265851,42,ENFORCED_MONOGAMY
192,1021,517,504,35,45,23,46,37,12,0.21809169729293765,0.15292973841913549,0.5021568176351867,0.4992950336700337,0.17407407407407408,0.13740458015267176,809.433962264151,0.603448275862069,0.4397649363369246,0.04505386875612145,-0.012572533849129593,3.635815995912367,0.822967748431826,0.6035226448480274,15.604309500489716,0.5089678669770872,0.5111849627992001,25.733333333333334,0.6428445614785941,0.6430551329741566,0.5520743768924519,42,ENFORCED_MONOGAMY
193,1038,530,508,56,37,10,32,37,11,0.2175866003693443,0.1624899464886458,0.4813037278889072,0.4833336747864212,0.13533834586466165,0.12307692307692308,792.3076923076923,0.8484848484848485,0.441233140655106,0.030828516377649325,0.01665034280117532,4.507642921430805,0.8159949899740718,0.6108620303988173,15.566473988439306,0.5100931324767706,0.5112959333359803,21.72972972972973,0.0,0.7551964313803106,0.5704143270916175,42,ENFORCED_MONOGAMY
194,1060,536,524,59,34,19,43,31,14,0.2512994451071555,0.17309237367220698,0.46231521772675377,0.476,0.15789473684210525,0.10810810810810811,801.923076923077,0.7564102564102564,0.42924528301886794,0.040566037735849055,0.02119460500963391,3.3960256928569925,0.8065081801164573,0.6138344901514302,15.527358490566037,0.5102522905408535,0.5114876086370607,22.88235294117647,0.0,0.7135750159398235,0.5541233453416168,42,ENFORCED_MONOGAMY
195,1070,547,523,50,38,16,42,30,18,0.24581654114787033,0.17174763706791762,0.44524055451242095,0.4628833685437459,0.15444015444015444,0.12598425196850394,786.2745098039215,0.7575757575757576,0.4121495327102804,0.03925233644859813,0.009433962264150943,3.3276512739293165,0.8077225527942441,0.6180844528923802,15.426168224299065,0.510784938686595,0.5118653871481463,25.92105263157895,0.0,0.7026085186621611,0.549933070747109,42,ENFORCED_MONOGAMY
196,1087,562,525,53,36,16,32,34,18,0.24178108610136606,0.16921696243508344,0.41990599027212294,0.43632684900784935,0.13953488372093023,0.12096774193548387,796.0,0.7681159420289855,0.4047838086476541,0.029438822447102116,0.01588785046728972,3.3983331489921804,0.811346253047688,0.6167215844814569,15.690892364305428,0.5111968229160327,0.5108142458740785,15.916666666666666,0.0,0.7261199563807579,0.5592015033174327,42,ENFORCED_MONOGAMY
197,1091,566,525,44,38,19,27,30,24,0.2536635130065137,0.16402375987016882,0.4213309631159752,0.44090519090519087,0.19305019305019305,0.13765182186234817,780.0,0.6984126984126984,0.386801099908341,0.02474793767186068,0.0036798528058877645,2.717229436750686,0.8164979078366708,0.6169074532019443,15.791934005499542,0.511033864239748,0.5098845183749144,24.55263157894737,0.0,0.6984485832862197,0.5583992702280594,42,ENFORCED_MONOGAMY
198,1117,579,538,55,28,10,43,31,14,0.23298605738598765,0.16726878847095006,0.4388981689984863,0.46457961699597394,0.21611721611721613,0.1541501976284585,792.3076923076923,0.8461538461538461,0.38316920322291853,0.03849597135183527,0.02383134738771769,3.369942778798749,0.8135799219233609,0.6187256227683964,15.887197851387645,0.510776407781777,0.5109808900663246,21.857142857142858,0.0,0.7385040209046666,0.5403816129647572,42,ENFORCED_MONOGAMY
199,1117,576,541,46,43,12,43,37,20,0.22265324506342,0.16207002453596453,0.4532183399808696,0.47593343145024347,0.23272727272727273,0.19157088122605365,796.2264150943396,0.7931034482758621,0.37779767233661593,0.03849597135183527,0.0,3.557609066435594,0.8183601610878222,0.6176284231850814,16.0313339301701,0.5112735840557807,0.5105871132180145,21.790697674418606,0.0,0.702670906879021,0.5383440664152273,42,ENFORCED_MONOGAMY
200,1117,578,539,38,36,15,48,42,18,0.2501255526695483,0.15499164563548917,0.47726318315435834,0.49162591687041557,0.2357142857142857,0.21978021978021978,818.1818181818181,0.7169811320754716,0.38227394807520143,0.04297224709042077,0.0,2.347240307879423,0.8244414280160482,0.608315480214649,16.36974037600716,0.5104125586003806,0.5111726042793105,20.36111111111111,0.0,0.6721028940606074,0.5345496146750187,42,ENFORCED_MONOGAMY
1,533,268,265,54,20,3,5,109,0,0.267787779562513,0.2133602262146308,0.6801152737752161,0.6853932584269664,0.4044943820224719,0.378698224852071,100.0,0.9473684210526315,0.39587242026266417,0.009380863039399626,0.0,10.516390344167872,0.3658640743055985,0.9629362101313321,23.129455909943715,0.5070336985677174,0.49619760955539577,23.25,0.0,0.7785941178309554,0.5753083121148412,43,ENFORCED_MONOGAMY
2,582,301,281,60,10,10,14,38,2,0.2998413549199428,0.22982231472235237,0.5586811186689846,0.5772589556228835,0.2541436464088398,0.18072289156626506,200.0,0.8571428571428571,0.46563573883161513,0.024054982817869417,0.09193245778611632,10.915746149492534,0.5000522578286456,0.9429312714776633,21.84020618556701,0.508356065949017,0.4958818154685865,20.3,0.0,0.7880803298996638,0.5812565062561631,43,ENFORCED_MONOGAMY
3,636,328,308,65,8,5,20,21,12,0.32810823848791615,0.25235668933940936,0.4807472302504818,0.5006044905008635,0.21666666666666667,0.16265060240963855,300.0,0.9285714285714286,0.44025157232704404,0.031446540880503145,0.09278350515463918,10.086097071534935,0.5840505359362209,0.9237201257861634,20.735849056603772,0.5073720459709147,0.494525459385612,12.0,0.0,0.7853891339735758,0.5625900579680814,43,ENFORCED_MONOGAMY
4,677,357,320,60,18,6,18,14,11,0.3403046151156559,0.2578887378882875,0.4143596864242529,0.422818181818182,0.2159090909090909,0.17751479289940827,326.4705882352941,0.9090909090909091,0.4091580502215657,0.026587887740029542,0.06446540880503145,8.95855398480671,0.6408434825261984,0.9066469719350073,19.89512555391433,0.5073739399718246,0.4956713015455373,22.944444444444443,0.0,0.7807036801727866,0.558238978520726,43,ENFORCED_MONOGAMY
5,731,382,349,69,13,5,19,20,10,0.34770263032093784,0.2648039689610888,0.3796538972462573,0.38294104103572235,0.2033898305084746,0.15976331360946747,414.7058823529412,0.9324324324324325,0.387140902872777,0.025991792065663474,0.07976366322008863,8.612207762974878,0.6659922031855279,0.8932900136798906,18.91518467852257,0.5076002407316951,0.4949690511601184,24.0,0.0,0.7826510293763419,0.55099719638744,43,ENFORCED_MONOGAMY
6,771,401,370,55,15,10,23,16,10,0.3497282101382888,0.24923069649151874,0.3666492829204693,0.36772617602541624,0.192090395480226,0.15606936416184972,445.7142857142857,0.8461538461538461,0.3748378728923476,0.029831387808041506,0.05471956224350205,7.030798265223793,0.6938758283260779,0.8747250324254212,18.684824902723737,0.5057159964100137,0.49722232005396194,13.8,0.0,0.7530714187325936,0.5427929487738545,43,ENFORCED_MONOGAMY
7,807,416,391,60,21,8,25,14,3,0.33300136295661753,0.23802866844175385,0.38049942888652555,0.38330419580419584,0.1590909090909091,0.16,531.4285714285714,0.8823529411764706,0.3655514250309789,0.030978934324659233,0.04669260700389105,7.181554463641094,0.711457482091768,0.8599268897149936,18.18091697645601,0.5031031756166182,0.49996531258056454,22.476190476190474,0.0,0.7590448819743432,0.5392054558872443,43,ENFORCED_MONOGAMY
8,850,441,409,62,18,2,23,18,10,0.32864824470749876,0.23390727725551752,0.38109044768774214,0.38675544794188865,0.17142857142857143,0.1534090909090909,580.0,0.96875,0.3458823529411765,0.027058823529411764,0.05328376703841388,6.848080687423201,0.7194856637767281,0.8461882352941175,17.744705882352942,0.5048275060878036,0.49978564107212764,23.38888888888889,0.0,0.7877519687055591,0.5371495505464982,43,ENFORCED_MONOGAMY
9,895,457,438,69,23,6,34,18,5,0.32453709376983353,0.2362378411739281,0.3677948063005536,0.3655987101161553,0.16184971098265896,0.15428571428571428,647.0588235294117,0.92,0.32737430167597764,0.03798882681564246,0.052941176470588235,7.408724019387431,0.7204700817880799,0.8328469273743015,17.3731843575419,0.5042595929215689,0.49906469618009275,18.043478260869566,0.0,0.7572154862739663,0.5167208505390762,43,ENFORCED_MONOGAMY
10,932,479,453,54,16,4,33,12,6,0.32140598329930214,0.2191263740940681,0.3602760585519207,0.35018669588863194,0.13953488372093023,0.16477272727272727,694.1176470588235,0.9310344827586207,0.3165236051502146,0.03540772532188841,0.041340782122905026,5.847461863282553,0.7389891683825927,0.8169613733905579,17.314377682403432,0.5043934174053996,0.5002907871246967,19.5,0.0,0.7541851589423993,0.5166399200000933,43,ENFORCED_MONOGAMY
11,956,483,473,54,30,2,23,11,11,0.29650237889794906,0.20399337192126255,0.35408093916994066,0.3360221705349633,0.16167664670658682,0.192090395480226,744.1176470588235,0.9642857142857143,0.29602510460251047,0.02405857740585774,0.02575107296137339,6.465281144885006,0.7561935079015614,0.8058148535564853,17.259414225941423,0.5046875603544017,0.5008463325335101,20.766666666666666,0.0,0.7658379253348021,0.5238740978669605,43,ENFORCED_MONOGAMY
12,993,495,498,56,16,3,35,18,10,0.29589239428588554,0.19900971978460058,0.3550731922668402,0.34130758340291134,0.16568047337278108,0.20114942528735633,800.0,0.9491525423728814,0.28197381671701915,0.035246727089627394,0.038702928870292884,5.67471428981787,0.7640266444993983,0.7922275931520643,17.209466263846927,0.5033866444597506,0.5004823534243232,23.8125,0.0,0.7562385674794478,0.5048253683586518,43,ENFORCED_MONOGAMY
13,1012,499,513,51,30,5,31,14,8,0.28124241164806696,0.191481101713034,0.34352055168616413,0.3436990449569066,0.1761006289308176,0.18235294117647058,90.66666666666667,0.9107142857142857,0.26679841897233203,0.030632411067193676,0.019133937562940583,5.582547226105651,0.7736809309559118,0.7856630434782608,16.880434782608695,0.5038691058931234,0.5011141720935007,34.56666666666667,0.0,0.734635172906958,0.5055346016437244,43,ENFORCED_MONOGAMY
14,1013,501,512,39,36,7,36,18,13,0.271683610002456,0.17856866370253477,0.3342259262441407,0.33425925925925926,0.15333333333333332,0.2138364779874214,26.700000000000003,0.8478260869565217,0.24876604146100692,0.035538005923000986,0.0009881422924901185,4.715670544342968,0.7881307276384085,0.7772941757156957,16.709772951628825,0.5049394368474494,0.5017097032200423,32.22222222222222,0.0,0.692615839365779,0.4933294883956181,43,ENFORCED_MONOGAMY
15,1017,502,515,36,31,4,37,16,9,0.2480861011663944,0.1656925747993534,0.4150445892642771,0.4079744165475949,0.2795031055900621,0.31843575418994413,905.8823529411765,0.9,0.23402163225172073,0.03638151425762045,0.003948667324777887,4.9232998622815005,0.8022816880653125,0.7685545722713863,16.6047197640118,0.504700910952803,0.5017629361657012,34.935483870967744,0.0,0.7098624205428263,0.4871358529323572,43,ENFORCED_MONOGAMY
16,1012,497,515,36,39,8,40,32,8,0.26195087758701896,0.15998951190567157,0.4672946224435466,0.4820031298904537,0.27932960893854747,0.28191489361702127,933.3333333333334,0.8181818181818182,0.2608695652173913,0.039525691699604744,-0.004916420845624385,3.158922008067929,0.8090344931309292,0.7602450592885375,16.453557312252965,0.5052892626807207,0.5026405330626138,32.76923076923077,0.0,0.677080755415628,0.49295344642662653,43,ENFORCED_MONOGAMY
17,1003,494,509,19,23,26,53,35,8,0.24949141155954702,0.14179174645393866,0.5147691414892459,0.5245445344129553,0.2631578947368421,0.28292682926829266,948.7179487179487,0.4222222222222222,0.28614157527417744,0.05284147557328016,-0.008893280632411068,2.6175591338630375,0.8278602109848375,0.7169700304336825,16.610169491525422,0.5046274432041845,0.5023406457608289,42.30434782608695,0.89255764290516,0.5604230155424414,0.48503396518369346,43,ENFORCED_MONOGAMY
18,1004,497,507,35,32,30,34,41,12,0.21459763491259687,0.14105655305513287,0.539553031812446,0.5575384749152248,0.24528301886792453,0.2403846153846154,976.1904761904763,0.5384615384615384,0.31673306772908366,0.03386454183266932,0.0009970089730807576,4.136409958336757,0.8316797171130137,0.6864386686628937,16.562749003984063,0.5030030098734674,0.5019521289308767,32.90625,0.8629199619493478,0.6394060140163047,0.5193067479866933,43,ENFORCED_MONOGAMY
19,1014,503,511,47,33,8,32,35,16,0.2192359401933155,0.1509039240591492,0.5687780029374034,0.5822955052855261,0.27876106194690264,0.248868778280543,988.6363636363636,0.8545454545454545,0.3244575936883629,0.03155818540433925,0.0099601593625498,4.310008767505837,0.8240967707755623,0.688231434736334,16.29191321499014,0.5033248708566651,0.500325460947541,33.54545454545455,0.0,0.731080695906996,0.5242426104145194,43,ENFORCED_MONOGAMY
20,1028,503,525,52,38,12,36,38,9,0.22920367408100573,0.16048581112137028,0.5698874847317486,0.5853395967899784,0.25213675213675213,0.20434782608695654,993.4782608695652,0.8125,0.34824902723735407,0.03501945525291829,0.013806706114398421,4.239084048098537,0.8168749701291704,0.6870695381812324,16.13035019455253,0.5043530578557077,0.5002394265637722,26.42105263157895,0.0,0.720799142504423,0.5282086110924349,43,ENFORCED_MONOGAMY
21,1048,509,539,51,30,18,43,40,14,0.25448996576383043,0.16674930808407296,0.5672109605566447,0.5731067201655438,0.22268907563025211,0.24,991.6666666666666,0.7391304347826086,0.35782442748091603,0.04103053435114504,0.019455252918287938,3.2460805533996586,0.811198140823036,0.6810743021485351,16.134541984732824,0.5044847669450918,0.5009773960141755,23.633333333333333,0.0,0.6954677310565939,0.5243413400850595,43,ENFORCED_MONOGAMY
22,1066,522,544,46,27,23,45,45,14,0.2726885000632773,0.16972258671279294,0.5709346991037132,0.5774995770597191,0.19844357976653695,0.22053231939163498,992.3076923076923,0.6666666666666666,0.38555347091932457,0.04221388367729831,0.01717557251908397,2.4835040830431088,0.8081829155242111,0.6734915842235552,16.135084427767353,0.5042379451222373,0.5012784671011374,29.333333333333332,0.0,0.6738167342950464,0.5326877470655957,43,ENFORCED_MONOGAMY
23,1055,516,539,36,44,35,55,47,16,0.2679823833269046,0.1641979844390724,0.5725488823586027,0.5725450220863064,0.18773946360153257,0.20220588235294118,975.4716981132075,0.5070422535211268,0.4066350710900474,0.052132701421800945,-0.010318949343339587,2.3002816671648048,0.8126056538774965,0.6417347196674947,15.916587677725119,0.5054911985983355,0.5025994767819761,32.84090909090909,0.8284401254821729,0.5956413459023668,0.5281961888170559,43,ENFORCED_MONOGAMY
24,1064,524,540,51,39,40,36,50,14,0.23053892135338883,0.16773925625633823,0.5581240861503838,0.5506209766564796,0.1794871794871795,0.17753623188405798,975.925925925926,0.5604395604395604,0.42387218045112784,0.03383458646616541,0.008530805687203791,3.8237966455645966,0.809861352044963,0.6233806426746172,15.738721804511279,0.5069545017706026,0.5027407320538284,27.53846153846154,0.7008165420318663,0.6653618588948372,0.5571583228967194,43,ENFORCED_MONOGAMY
25,1089,535,554,58,29,17,44,50,21,0.259161091666384,0.1766324982773102,0.5520439642623434,0.5432147408769421,0.16312056737588654,0.16725978647686832,980.3571428571429,0.7733333333333333,0.4315886134067952,0.04040404040404041,0.023496240601503758,3.0321534642151695,0.8009826962547177,0.6240645090332885,15.690541781450872,0.5073297110414264,0.5025293039313761,24.93103448275862,0.0,0.719129587006519,0.5515626857598782,43,ENFORCED_MONOGAMY
26,1123,550,573,72,38,17,38,43,17,0.2511270869206905,0.18805475616590095,0.5461885817094494,0.5273365701404544,0.1541095890410959,0.18518518518518517,979.310344827586,0.8089887640449438,0.43544078361531613,0.03383793410507569,0.031221303948576674,3.786835204148615,0.789879629267554,0.62984437981672,15.557435440783616,0.5073462573147972,0.5027271609577245,20.44736842105263,0.0,0.7478022939603584,0.5611977210171059,43,ENFORCED_MONOGAMY
27,1126,544,582,44,39,28,62,48,16,0.28596182755719024,0.17606401233086655,0.5271665103931533,0.5047660217363776,0.12714776632302405,0.15112540192926044,951.6666666666667,0.6111111111111112,0.46003552397868563,0.055062166962699825,0.0026714158504007124,2.257260656810298,0.7987919987007425,0.6164180677291404,15.847246891651865,0.5075766921870526,0.5010199142209938,19.82051282051282,0.0,0.6346689062694936,0.5425926903775626,43,ENFORCED_MONOGAMY
28,1125,541,584,32,30,39,64,53,34,0.28269740998733695,0.16186394326205122,0.5111323173018263,0.4812604620020089,0.12758620689655173,0.19936708860759494,943.3333333333334,0.4507042253521127,0.4497777777777778,0.05688888888888889,-0.0008880994671403197,1.8792546526980602,0.8122700926177641,0.5799522484063419,16.191111111111113,0.5087319272907166,0.5007017621654767,24.0,0.6783463892859665,0.5873818082067537,0.5365918159773018,43,ENFORCED_MONOGAMY
