year,population,males,females,births,deaths,infant_deaths,conflicts,bonds_formed,bonds_dissolved,resource_gini,status_gini,reproductive_skew,mating_inequality,unmated_male_pct,unmated_female_pct,elite_repro_advantage,child_survival_rate,pair_bonded_pct,violence_rate,pop_growth_rate,avg_resources,avg_status,avg_health,avg_age,avg_aggression,avg_cooperation,scarcity,civilization_stability,social_cohesion,seed,scenario
1,538,262,276,49,11,0,20,113,0,0.169001873760261,0.20571775869074171,0.7349726775956285,0.7379679144385027,0.40641711229946526,0.3743016759776536,100.0,1.0,0.4144981412639405,0.03717472118959108,0.0,10.179159951392158,0.3651662714670374,0.9574312267657992,23.96468401486989,0.5068170952482303,0.5012294960912176,0.0,0.7726122646531524,0.5490977463918774,42,STRONG_PAIR_BONDING
2,591,289,302,75,22,1,20,37,1,0.21465010372036009,0.24771944235547338,0.5253060263653484,0.5387335261973643,0.2568306010928962,0.22598870056497175,200.0,0.9868421052631579,0.4619289340101523,0.0338409475465313,0.09851301115241635,8.876772218969327,0.48517045462501396,0.9365397631133672,21.859560067681894,0.5072538526698327,0.4999521719393207,0.0,0.8223084243534433,0.5693548112461174,42,STRONG_PAIR_BONDING
3,649,319,330,71,11,0,29,20,0,0.2699154673531847,0.26933230182489076,0.45440487629113635,0.463565204548811,0.25136612021857924,0.18435754189944134,263.88888888888886,1.0,0.43605546995377503,0.04468412942989214,0.09813874788494077,5.283103162870027,0.5644036653746525,0.9140832049306625,20.477657935285055,0.5090611526572084,0.49937365368387054,0.0,0.7943990328775911,0.5465137141700043,42,STRONG_PAIR_BONDING
4,666,325,341,30,11,33,41,16,2,0.23549743005264956,0.23364208701749778,0.44068065616887164,0.44463723117665843,0.24861878453038674,0.17032967032967034,338.88888888888886,0.47619047619047616,0.43093093093093093,0.06156156156156156,0.026194144838212634,3.8987104705111117,0.6558352137508403,0.863323348323229,20.633633633633632,0.5094425611741322,0.49826395328271444,0.7337662671035786,0.6204395751725991,0.5231794551869596,42,STRONG_PAIR_BONDING
5,684,333,351,37,18,18,48,16,3,0.20993875724413869,0.21672369560030402,0.43293836503036953,0.44747623248064294,0.24022346368715083,0.16304347826086957,391.66666666666663,0.6727272727272727,0.4239766081871345,0.07017543859649122,0.02702702702702703,3.32501396493019,0.7036052387084933,0.8175432084521148,20.47222222222222,0.5078615869620363,0.4996398877939072,0.6734419681413228,0.6615544270933508,0.5105284697374459,42,STRONG_PAIR_BONDING
6,704,339,365,36,16,31,31,17,3,0.13114783346992853,0.2012990065403759,0.4041939923892801,0.4232993028711136,0.23163841807909605,0.13812154696132597,465.7142857142857,0.5373134328358209,0.4147727272727273,0.04403409090909091,0.029239766081871343,6.529977590339555,0.7383588093142996,0.7780953736799311,20.380681818181817,0.5084606462171287,0.49985219645485707,0.7566016089661346,0.6835033303241136,0.5400687194910337,42,STRONG_PAIR_BONDING
7,754,354,400,78,26,0,36,9,1,0.1731443403996138,0.23721279317102528,0.3917245023780165,0.4093040544404414,0.22988505747126436,0.14772727272727273,540.0,1.0,0.376657824933687,0.04774535809018567,0.07102272727272728,8.7342720723676,0.7163930590147852,0.7738775497693269,19.125994694960212,0.5093548668789283,0.5001016082443924,0.0,0.8002517685248517,0.5221891844118153,42,STRONG_PAIR_BONDING
8,810,381,429,75,17,2,45,11,1,0.18927841640952203,0.25231267835138516,0.3848051884122179,0.4131103994439065,0.28160919540229884,0.14942528735632185,600.0,0.974025974025974,0.337037037037037,0.05555555555555555,0.07427055702917772,8.567275994183051,0.707072661103295,0.7662990155044531,18.27283950617284,0.511474963395618,0.4978697074751541,0.0,0.7728730324468113,0.4976664015085801,42,STRONG_PAIR_BONDING
9,841,395,446,63,31,0,28,13,4,0.1842992302831834,0.24433499670639547,0.3741731805595676,0.4032677848467323,0.2976190476190476,0.14619883040935672,636.3636363636364,1.0,0.31391200951248516,0.03329369797859691,0.03827160493827161,7.589010537582416,0.7155663321768448,0.7590282188038147,17.89536266349584,0.5118540313424518,0.49730097619651514,0.0,0.7985580133406124,0.5171724713347298,42,STRONG_PAIR_BONDING
10,885,414,471,67,23,2,38,11,1,0.1738839532300891,0.24086597189764447,0.37241043139166474,0.4031485804245154,0.28994082840236685,0.1511627906976744,697.0588235294117,0.9710144927536232,0.30056497175141245,0.04293785310734463,0.052318668252080855,7.831224151802161,0.7199964009093278,0.7535595066145262,17.436158192090396,0.5105823662970235,0.49770056186606343,0.0,0.7886547986440828,0.5006056484752389,42,STRONG_PAIR_BONDING
11,915,426,489,55,23,3,48,13,3,0.17075890422790452,0.22738842063893583,0.36897334669748605,0.41032907165765997,0.2654320987654321,0.1411764705882353,769.6969696969697,0.9482758620689655,0.2896174863387978,0.05245901639344262,0.03389830508474576,6.613433780096328,0.7319913723419967,0.7475031153745307,16.998907103825136,0.511984237098239,0.4971766357414359,0.0,0.7515695881170621,0.4846630040233503,42,STRONG_PAIR_BONDING
12,914,424,490,42,40,3,47,10,0,0.15524969287657253,0.204993226195187,0.37146030852029144,0.4203648915187377,0.28846153846153844,0.13580246913580246,825.8064516129032,0.9333333333333333,0.27461706783369805,0.05142231947483589,-0.001092896174863388,5.6596132853448236,0.7548503077958082,0.7432372561752145,16.65864332603939,0.5110910729235832,0.4966184415041153,0.0,0.7152495795459562,0.4804854509998956,42,STRONG_PAIR_BONDING
13,920,430,490,33,26,3,39,11,1,0.12383935033123872,0.18158005153385703,0.36864579315074364,0.42607401896968566,0.34210526315789475,0.1346153846153846,846.6666666666666,0.9166666666666666,0.2554347826086957,0.042391304347826085,0.006564551422319475,6.008052580142835,0.7805575184152566,0.7331859708836551,16.722826086956523,0.5109910788939079,0.49581365970802566,0.0,0.7356916088923036,0.48473850736147117,42,STRONG_PAIR_BONDING
14,920,429,491,25,20,4,50,13,3,0.13018229758929278,0.1621040829597491,0.35440562116654095,0.4166442953020133,0.3221476510067114,0.1437908496732026,873.3333333333333,0.8620689655172413,0.25217391304347825,0.05434782608695652,0.0,4.139658617441539,0.8022162350184032,0.7194600040645605,17.01195652173913,0.5110121270096185,0.49517598551500824,0.0,0.6957851296875388,0.4683964811625251,42,STRONG_PAIR_BONDING
15,903,425,478,20,35,11,65,9,2,0.1287981999990726,0.14764510449377521,0.4172825334926724,0.45712101556708684,0.3815789473684211,0.2375,906.4516129032257,0.6451612903225806,0.23920265780730898,0.07198228128460686,-0.01847826086956522,3.253294198132382,0.8185008167390153,0.6836673254892723,16.830564784053156,0.5125047460653088,0.4955218761406829,0.8546642039502457,0.5949593984554515,0.44195182908307273,42,STRONG_PAIR_BONDING
16,880,417,463,19,36,18,77,20,0,0.12337400765089757,0.13676721278260495,0.5023463597618083,0.5369114788298328,0.4161490683229814,0.2752808988764045,915.1515151515152,0.5135135135135135,0.2534090909090909,0.0875,-0.02547065337763012,3.147868003970532,0.8319901884687502,0.6479155449663838,16.75227272727273,0.5120414990048446,0.49754294434949403,0.7668826857717398,0.5349942871069323,0.4283353595579794,42,STRONG_PAIR_BONDING
17,845,396,449,17,48,22,54,35,1,0.10953867640854154,0.12414374574939702,0.5701061541103154,0.6161228168313755,0.3930635838150289,0.25925925925925924,925.0,0.4358974358974359,0.28994082840236685,0.06390532544378698,-0.03977272727272727,3.3956372525727927,0.8467554325001441,0.6140779520872828,16.771597633136096,0.5119123869403375,0.4975992615597874,0.8818458807327441,0.544927032514598,0.4706373377600096,42,STRONG_PAIR_BONDING
18,848,400,448,41,33,11,56,36,3,0.13678738892311726,0.14515155184091388,0.5728364149974319,0.6149005756148613,0.31547619047619047,0.21195652173913043,948.5714285714286,0.7884615384615384,0.30660377358490565,0.0660377358490566,0.0035502958579881655,3.6647501321969385,0.8293126068953093,0.6199975342191524,16.09551886792453,0.5114605878614955,0.4981919735781717,0.0,0.6702421649529003,0.4740409403746649,42,STRONG_PAIR_BONDING
19,857,414,443,36,26,3,41,28,3,0.12603348265441094,0.15012923223756336,0.5767793673079598,0.6074557555766102,0.3107344632768362,0.19148936170212766,966.6666666666666,0.9230769230769231,0.31971995332555425,0.047841306884480746,0.01061320754716981,4.452193841872615,0.8270911508043267,0.6145458252339169,16.248541423570597,0.5105503005066737,0.4988741439060156,0.0,0.7423717744576305,0.5016500076207493,42,STRONG_PAIR_BONDING
20,867,416,451,54,43,4,44,23,4,0.1272062529787401,0.1734233924971158,0.5783896341762562,0.5910426782519806,0.27906976744186046,0.1657754010695187,957.1428571428571,0.9310344827586207,0.3229527104959631,0.05074971164936563,0.011668611435239206,7.214003433826665,0.8053799046370665,0.6296562920944164,15.369088811995386,0.510239547357642,0.5013084612875047,0.0,0.7413043206294923,0.5001196936268819,42,STRONG_PAIR_BONDING
21,895,425,470,55,25,5,34,27,4,0.1402461249997835,0.18866506482391343,0.5967677232131336,0.5907461521170749,0.281767955801105,0.2636363636363636,944.9999999999999,0.9166666666666666,0.32625698324022345,0.03798882681564246,0.03229527104959631,7.44222133296601,0.7908315481074661,0.6401494725189983,15.041340782122905,0.5108659662486064,0.5009703092819909,0.0,0.7753680199788762,0.5170920343273215,42,STRONG_PAIR_BONDING
