year,population,males,females,births,deaths,infant_deaths,conflicts,bonds_formed,bonds_dissolved,resource_gini,status_gini,reproductive_skew,mating_inequality,unmated_male_pct,unmated_female_pct,elite_repro_advantage,child_survival_rate,pair_bonded_pct,violence_rate,pop_growth_rate,avg_resources,avg_status,avg_health,avg_age,avg_aggression,avg_cooperation,scarcity,civilization_stability,social_cohesion,seed,scenario
1,538,262,276,49,11,0,20,113,0,0.2890160541972351,0.20571775869074171,0.7349726775956285,0.7379679144385027,0.40641711229946526,0.3743016759776536,100.0,1.0,0.4144981412639405,0.03717472118959108,0.0,12.322777915651853,0.3651662714670374,0.9574312267657992,23.96468401486989,0.5068170952482303,0.5012294960912176,0.0,0.7486094285657575,0.5490977463918774,42,ELITE_POLYGYNY
2,585,284,301,69,22,4,20,42,7,0.44916914374104144,0.24013688402965494,0.5676037951371891,0.5677549708407954,0.2568306010928962,0.22346368715083798,202.77777777777777,0.9452054794520548,0.4700854700854701,0.03418803418803419,0.08736059479553904,13.784491794640527,0.4910382761132278,0.9362581196581194,22.184615384615384,0.5068932278861054,0.5006575422940437,0.0,0.7656983103455746,0.5720578887124892,42,ELITE_POLYGYNY
3,640,310,330,68,12,3,27,22,5,0.5639589728485761,0.263405396851496,0.4793040293040294,0.4878502499709336,0.22404371584699453,0.18232044198895028,269.44444444444446,0.9577464788732394,0.453125,0.0421875,0.09401709401709402,16.034410688624867,0.5739980546657529,0.91595625,20.7546875,0.5069241006862063,0.5012100713305678,0.0,0.7313323251485946,0.5563434035322271,42,ELITE_POLYGYNY
4,686,333,353,60,12,8,29,21,8,0.7162554497724298,0.26376465657969184,0.4432343450200593,0.4489818503762728,0.22777777777777777,0.16847826086956522,325.0,0.8823529411764706,0.42565597667638483,0.04227405247813411,0.071875,16.70456916779447,0.6351143827437867,0.894444606413994,20.0466472303207,0.5047265478521363,0.4994556472024341,0.0,0.6777744631238882,0.5459192851200407,42,ELITE_POLYGYNY
5,706,346,360,37,17,29,38,23,15,0.7817455575361913,0.23549100369938558,0.4216077651237,0.4286207774262756,0.25280898876404495,0.1837837837837838,391.66666666666663,0.5606060606060606,0.40226628895184136,0.053824362606232294,0.029154518950437316,22.761597146770743,0.6901100620434661,0.8449464485837903,19.967422096317282,0.5058930272742532,0.5002941185858235,0.8342685221833774,0.542560322028142,0.5236303953096835,42,ELITE_POLYGYNY
6,727,353,374,36,14,27,47,28,18,0.8157655868199716,0.21388960457946782,0.3919387755102042,0.4059387903813456,0.2849162011173184,0.18232044198895028,444.44444444444446,0.5714285714285714,0.3796423658872077,0.06464924346629987,0.029745042492917848,32.6421502165408,0.7249543191193987,0.8027360866971116,20.004126547455297,0.5086623914039575,0.5001745285366932,0.6093754473332598,0.5194215576696977,0.5021330851423251,42,ELITE_POLYGYNY
7,754,359,395,48,20,20,35,18,9,0.810568537228753,0.2111385788230402,0.38521034891497963,0.39707441170235325,0.3258426966292135,0.18435754189944134,534.2857142857142,0.7058823529411765,0.35278514588859416,0.046419098143236075,0.037138927097661624,50.29471484613614,0.7382187313568235,0.7678476149426231,19.509283819628646,0.5091004161537542,0.499540962652268,0.7145406907465408,0.5847849325556402,0.51526731344287,42,ELITE_POLYGYNY
8,798,386,412,61,17,6,34,18,10,0.8161729043335124,0.22162558195007365,0.38477287905238367,0.40644639116358805,0.3258426966292135,0.1853932584269663,602.8571428571429,0.9104477611940298,0.33208020050125314,0.042606516290726815,0.058355437665782495,74.66029512592317,0.7344272999888701,0.7606405478763172,18.86967418546366,0.5071589000518807,0.4999851568516068,0.0,0.6502796150709027,0.5129639875526728,42,ELITE_POLYGYNY
9,826,398,428,59,30,1,29,18,6,0.8300952754478812,0.22289702981316584,0.3826086956521739,0.4060657717167413,0.3333333333333333,0.1839080459770115,673.5294117647059,0.9833333333333333,0.3099273607748184,0.035108958837772396,0.03508771929824561,108.78277265027086,0.7364619551983422,0.7521021617749221,18.515738498789347,0.5070504508433471,0.501804214610781,0.0,0.658727663401567,0.5153100635682833,42,ELITE_POLYGYNY
10,872,420,452,69,23,2,37,19,5,0.8474853987027677,0.2328068231553002,0.39590103623766004,0.42420563932191846,0.32558139534883723,0.2057142857142857,738.2352941176471,0.971830985915493,0.29243119266055045,0.04243119266055046,0.05569007263922518,150.35864731751016,0.7297334982286641,0.7479403829201673,17.90366972477064,0.5054750878745331,0.50201008018544,0.0,0.6536785566465765,0.5001159586796806,42,ELITE_POLYGYNY
