year,population,males,females,births,deaths,infant_deaths,conflicts,bonds_formed,bonds_dissolved,resource_gini,status_gini,reproductive_skew,mating_inequality,unmated_male_pct,unmated_female_pct,elite_repro_advantage,child_survival_rate,pair_bonded_pct,violence_rate,pop_growth_rate,avg_resources,avg_status,avg_health,avg_age,avg_aggression,avg_cooperation,scarcity,civilization_stability,social_cohesion,seed,scenario
11,970,491,479,45,15,13,28,22,15,0.1558006013318316,0.20447538688982014,0.36098448469436084,0.3553168810521752,0.22727272727272727,0.2247191011235955,745.7142857142857,0.7758620689655172,0.2824742268041237,0.0288659793814433,0.02863202545068929,5.792584326243557,0.7561742340834788,0.809603092783505,17.595876288659795,0.5054055079334019,0.5095227187955809,0.0,0.7405095873741558,0.5165925926728715,42,ENFORCED_MONOGAMY
12,989,506,483,48,28,5,25,16,10,0.1622256793230168,0.19173822626444026,0.36669966420155675,0.36187581415544945,0.22857142857142856,0.2159090909090909,785.7142857142857,0.9056603773584906,0.27603640040444893,0.025278058645096056,0.01958762886597938,4.480043503958689,0.7707614572695751,0.7959403437815973,17.775530839231546,0.5062194303989529,0.5090207935514166,0.0,0.7670459594340219,0.5186234842557537,42,ENFORCED_MONOGAMY
13,995,515,480,40,32,6,22,14,8,0.13083527228522818,0.17937318940426228,0.3528322867608582,0.3550820774074861,0.23809523809523808,0.2261904761904762,842.4242424242424,0.8695652173913043,0.2592964824120603,0.022110552763819097,0.006066734074823054,5.1767943071718685,0.7852933036179919,0.787350753768844,17.72964824120603,0.5079606804137339,0.5075817547196034,0.0,0.753019627181684,0.5161482797772886,42,ENFORCED_MONOGAMY
14,991,511,480,27,26,6,24,16,11,0.10946355673679964,0.16084811779878727,0.3452938365981846,0.3418102269619907,0.2389937106918239,0.24539877300613497,46.333333333333336,0.8181818181818182,0.2462159434914228,0.024217961654894045,-0.004020100502512563,5.346800346792872,0.8058550633298233,0.7798869828456103,17.749747729566096,0.5075172099188516,0.5079133466307865,0.0,0.7292380917369544,0.5090684668056951,42,ENFORCED_MONOGAMY
15,989,512,477,32,33,7,21,12,3,0.10828063558810785,0.15382826650357573,0.40895276425188,0.40718230063109573,0.2916666666666667,0.3,897.0588235294117,0.8205128205128205,0.24772497472194135,0.021233569261880688,-0.0020181634712411706,5.301518560503385,0.8157362238413197,0.7748796764408491,17.677451971688573,0.5072123357144346,0.5092827892952198,0.0,0.7367623068548126,0.5138748952934166,42,ENFORCED_MONOGAMY
16,985,504,481,37,39,8,24,34,10,0.11713013361200053,0.15332772074782408,0.46748541313758696,0.45894288487114054,0.2616279069767442,0.3112244897959184,927.7777777777778,0.8222222222222222,0.265989847715736,0.024365482233502538,-0.004044489383215369,5.010403200473101,0.8187706576654677,0.776864974619289,17.18984771573604,0.5083415993761661,0.5084784990320363,0.0,0.7314352932570466,0.516030993521444,42,ENFORCED_MONOGAMY
17,996,517,479,42,28,5,30,36,3,0.1188458139006634,0.15467330600002893,0.5145857362552864,0.5163089225589226,0.23737373737373738,0.2904761904761905,940.0,0.8936170212765957,0.30120481927710846,0.030120481927710843,0.01116751269035533,5.271378840676084,0.8200054085399631,0.7678644578313251,17.33132530120482,0.5064234920730635,0.5083255288854978,0.0,0.7608026052293716,0.5211012958915485,42,ENFORCED_MONOGAMY
18,998,519,479,37,30,9,33,42,15,0.1232606120506865,0.15486210294633018,0.5391776406471998,0.5448388936412889,0.22857142857142856,0.2420091324200913,950.0,0.8043478260869565,0.3286573146292585,0.033066132264529056,0.002008032128514056,4.8252368566505455,0.8210423694319832,0.7634659318637274,17.190380761523045,0.5063694107514668,0.5078275500998032,0.0,0.728142265037711,0.5268284148295004,42,ENFORCED_MONOGAMY
19,1026,522,504,59,31,10,22,39,11,0.13774821876866739,0.17148383224818264,0.5502265687736605,0.5659521485597019,0.2236842105263158,0.21982758620689655,976.086956521739,0.855072463768116,0.3489278752436647,0.021442495126705652,0.028056112224448898,5.386632077734926,0.8065714213853432,0.7614590643274852,17.015594541910332,0.5075338155026997,0.5089770887290275,0.0,0.7844500230092357,0.5489124729185115,42,ENFORCED_MONOGAMY
20,1041,522,519,48,32,14,33,42,15,0.16183419779479435,0.17392580825420123,0.5609043129605547,0.5700722182703786,0.21428571428571427,0.2231404958677686,995.8333333333334,0.7741935483870968,0.36023054755043227,0.03170028818443804,0.014619883040935672,3.8779383576545325,0.8039378895729556,0.7576138328530257,16.82324687800192,0.5066461998597452,0.5098510889444846,0.0,0.7322855804346587,0.5403957669898976,42,ENFORCED_MONOGAMY
